t,x,y,z
-2691,92,42,101
-1346,93,42,104
-15,93,41,101
1299,93,41,102
2613,92,41,102
3926,92,42,101
5236,93,42,101
6544,94,41,104
7852,93,41,101
9158,92,41,102
10485,93,42,101
11788,92,42,104
13090,93,40,102
14394,93,42,102
15697,95,42,100
17001,92,44,100
18335,94,42,102
19646,93,41,100
20953,93,41,102
22349,94,41,100
23690,92,41,100
24995,92,41,101
26301,92,41,102
27606,94,43,101
28912,92,42,101
30218,92,41,102
31524,93,41,102
-32705,94,41,101
-31398,94,42,102
-30091,92,41,100
-28761,94,42,103
-27453,94,42,99
-26144,93,41,103
-24836,93,42,102
-23528,95,43,102
-22208,95,41,101
-20892,94,41,102
-19580,94,41,101
-18271,93,42,103
-16961,93,42,102
-15629,92,41,101
-14319,93,41,101
-13009,93,43,99
-11698,92,41,101
-9079,94,43,101
-7734,93,41,101
-6392,92,41,103
-5050,93,44,101
-3706,93,41,102
-2375,94,41,103
-1039,91,42,103
275,94,43,101
1588,92,42,104
2986,93,42,101
4296,92,41,101
5603,91,42,101
6909,93,40,100
8214,92,41,101
9517,94,41,101
10820,93,42,102
12146,91,41,102
13449,93,41,102
14753,93,41,101
16056,93,41,100
17361,92,41,100
18665,93,43,102
19969,94,42,100
21274,94,42,102
22579,94,42,100
23972,95,42,101
25365,93,40,102
26678,92,42,102
28001,93,42,103
29309,94,41,102
30616,92,41,102
31923,94,41,101
-32306,92,40,101
-30999,94,41,101
-29690,93,40,102
-28382,93,41,101
-27051,93,39,101
-25743,94,41,103
-24434,94,42,102
-23125,94,41,102
-21474,93,41,100
-20131,92,44,103
-18821,93,41,103
-17512,93,41,102
-16201,92,43,100
-13769,94,42,100
-12394,93,40,102
-9706,92,41,101
-8328,93,43,103
-6984,94,40,103
-5641,93,40,104
-3909,94,42,101
-2521,93,42,101
-1207,94,40,103
107,93,40,102
1420,95,39,102
2752,93,42,103
4061,94,40,102
5368,94,43,102
6674,93,40,103
7979,91,42,100
9282,94,43,101
10585,93,41,100
11888,93,40,100
13220,94,42,101
14526,94,42,103
17392,92,41,101
18752,95,42,102
20057,95,40,100
21361,93,41,102
22666,93,44,101
23971,94,41,101
25277,93,43,102
26582,94,43,102
27888,93,42,100
29194,94,41,101
30523,92,42,101
31829,94,40,102
-32400,95,40,102
-31092,92,43,100
-29785,92,42,101
-28476,93,42,101
-27094,94,41,102
-25783,94,42,102
-24475,93,42,101
-23166,94,43,100
-21835,93,42,102
-20525,93,41,102
-19216,92,42,102
-17906,93,42,101
-16596,93,40,102
-15286,92,42,102
-13976,93,43,101
-12665,93,43,101
-10047,95,41,101
-8702,94,41,100
-7337,94,41,102
-5995,92,42,101
-4549,93,41,101
-3155,94,42,101
-1839,93,41,102
-524,92,41,101
789,94,42,103
2098,91,43,101
3407,94,39,101
4714,92,42,100
6043,93,42,101
7347,93,41,100
8650,91,41,101
9953,94,41,101
11257,92,41,100
12561,91,41,101
13864,92,41,101
15168,93,42,101
16472,94,42,101
17777,95,41,100
19104,93,41,101
20408,92,41,99
21729,91,42,101
23039,94,43,101
24344,94,43,101
25744,93,41,101
27061,95,41,102
28368,93,42,100
29674,93,42,101
30981,93,40,101
32311,94,41,103
-31917,90,42,101
-30609,93,40,102
-29301,93,42,101
-27992,93,43,100
-26684,92,43,102
-25375,94,41,101
-24066,93,41,102
-22756,94,41,102
-21447,92,41,101
-20115,94,43,101
-18790,92,42,101
-17475,93,40,101
-16165,95,42,101
-14854,93,40,101
-12271,92,40,101
-10926,93,40,104
-9584,93,41,102
-8241,92,41,101
-6898,93,41,102
-5544,93,43,100
-4230,93,41,101
-2916,94,42,101
-1603,92,41,102
-293,94,40,101
1015,93,41,102
2322,93,43,102
3629,94,42,101
4933,92,41,101
7342,95,40,100
8678,94,41,102
9982,93,40,101
11285,94,41,101
12589,95,41,101
13892,92,42,102
15196,95,41,101
16501,93,40,102
17805,94,40,101
19110,93,38,101
20415,93,39,99
21743,93,38,99
23048,92,36,97
24354,91,34,93
25660,88,33,87
26966,84,31,81
28273,81,31,80
29580,78,35,75
30887,74,36,79
32413,68,33,81
-31492,61,25,78
-30089,55,24,71
-27442,52,24,65
-25980,52,25,64
-24658,50,27,64
-23349,52,26,65
-22039,52,27,66
-20730,51,28,67
-19420,52,32,71
-18110,53,32,75
-16800,59,33,79
-15468,64,36,82
-14157,67,38,84
-11555,71,39,89
-10210,75,41,91
-8833,82,42,97
-7489,84,43,98
-6146,88,40,101
-4717,90,42,100
-3390,91,42,101
-2076,90,42,101
-741,91,41,102
569,90,41,102
1877,92,41,101
3185,91,42,102
4491,94,42,102
5796,93,41,101
7099,93,41,102
8401,93,40,102
9705,92,42,101
11008,92,41,101
12334,93,42,102
13638,94,41,101
14942,93,41,101
16265,93,41,103
17571,92,41,101
18876,93,40,101
20181,94,42,101
21487,94,40,101
22793,95,42,102
24098,92,42,101
25427,93,41,103
26733,92,42,101
28040,93,43,102
29347,93,44,101
30654,93,41,102
31961,94,41,101
-32266,94,43,101
-30958,94,41,103
-29649,92,41,100
-28341,94,43,100
-27010,93,42,100
-25701,94,42,101
-24375,94,40,102
-23064,93,43,102
-21754,92,41,102
-20444,94,42,100
-19134,92,41,102
-17824,93,40,102
-16118,93,41,101
-13467,93,43,102
-12099,94,41,104
-10757,93,41,103
-9415,93,41,102
-8072,93,41,101
-6741,93,40,102
-5427,94,40,102
-4112,94,41,101
-2799,94,40,102
-1490,94,42,100
-182,93,41,101
1211,93,40,102
2520,92,42,102
3927,93,40,101
5280,93,40,103
6582,94,43,101
7886,91,42,101
9189,94,40,101
10493,93,40,101
11797,96,42,101
13101,93,40,101
14428,94,41,102
15732,93,42,102
17037,93,42,100
18342,95,41,102
19648,93,40,101
20953,94,40,103
22259,93,42,101
23565,93,43,102
24871,92,42,101
26197,93,42,102
28696,92,42,102
30055,93,41,100
31364,93,42,102
32673,92,42,101
-31555,93,41,102
-30246,93,41,102
-28938,93,42,102
-27629,94,41,101
-26320,94,41,101
-24657,94,41,101
-23245,93,42,101
-21935,93,42,102
-20625,94,41,102
-19315,92,41,102
-18005,93,42,101
-16694,93,43,101
-14056,93,42,102
-12707,93,42,101
-11365,94,43,102
-10023,95,42,102
-8657,92,41,102
-5743,93,41,100
-4375,94,42,102
-3061,93,44,103
-1748,93,41,101
-438,93,41,101
870,94,41,101
2178,93,41,102
3484,92,42,101
4788,95,43,102
6114,94,42,102
7417,94,42,102
8720,94,43,103
10058,92,42,102
11364,93,41,102
12668,93,41,103
13972,94,42,102
15276,94,42,101
16581,92,41,103
17886,93,40,101
19213,94,42,101
20519,93,43,100
21824,92,40,101
23130,93,42,101
24436,95,41,103
25742,92,41,101
27049,92,42,104
28356,93,41,102
29663,92,40,103
30971,94,41,102
32301,94,41,102
-31926,93,41,102
-30601,93,42,102
-29290,93,41,102
-27981,92,43,103
-26672,93,41,102
-25272,92,42,101
-23915,94,41,102
-22605,92,42,102
-21295,94,43,101
-19963,94,42,102
-18652,93,40,102
-17342,93,41,103
-14754,94,43,102
-13409,93,41,100
-12067,93,40,102
-10724,92,42,103
-9381,92,41,102
-8050,95,42,103
-6736,94,42,101
-5345,93,41,101
-4030,92,41,102
-2720,92,42,100
-1313,94,41,102
11,93,43,100
1317,95,41,101
2621,95,42,102
3924,93,43,101
5227,92,44,102
6531,93,43,101
7857,93,40,101
9160,92,42,102
10464,94,43,102
11769,93,42,102
13073,94,42,101
14378,93,41,99
15682,93,42,103
16988,93,41,102
18293,95,42,101
19617,94,43,102
20947,94,41,102
22253,94,42,103
23560,94,40,102
24866,93,41,102
26173,94,43,99
27481,94,41,100
28788,94,42,101
30097,92,40,101
31405,91,42,102
32714,93,42,101
-31492,93,42,101
-30183,94,41,101
-28874,93,41,100
-27564,92,42,101
-26255,94,42,103
-24945,94,42,101
-23635,94,42,102
-22325,93,41,100
-20997,94,41,103
-19684,94,42,101
-16091,93,43,101
-14687,95,41,100
-13348,93,42,103
-12006,94,42,101
-10662,91,42,102
-9331,94,41,101
-8017,93,42,101
-6703,94,40,102
-5390,92,41,99
-4080,93,41,100
-2750,93,41,101
-1442,94,41,101
-136,92,42,102
1168,94,42,103
2471,94,42,104
3803,93,40,101
5108,93,42,101
6412,91,42,103
7715,93,42,102
9019,93,41,102
10345,94,41,101
11869,92,41,101
14806,92,43,102
16320,93,41,101
17639,95,43,101
18944,94,41,101
20250,93,41,100
21555,94,42,100
22861,93,41,101
24167,92,43,102
25496,92,42,100
26803,95,41,101
28110,93,43,101
29491,92,42,100
30802,95,41,101
32110,93,41,101
-32008,94,42,102
-30689,94,41,100
-29380,93,41,101
-28071,94,42,100
-26739,94,41,102
-25430,94,41,101
-24121,92,40,100
-22811,94,41,101
-21501,94,42,101
-20190,94,42,100
-18880,94,40,101
-16280,94,40,102
-14933,95,41,101
-13593,92,42,102
-12229,93,40,100
-10868,94,40,102
-9534,93,41,103
-8220,94,42,102
-6906,93,43,100
-5593,93,41,101
-4284,95,42,101
-2976,95,43,103
-1668,93,41,100
-362,94,42,101
965,93,42,100
2268,94,41,103
3570,93,40,101
4874,92,39,102
6177,95,43,100
7481,95,40,102
8784,92,42,103
10089,92,42,102
11393,93,42,102
12697,93,42,101
14041,91,43,103
15349,94,42,101
16654,94,42,102
17960,92,43,101
19266,93,41,101
20571,94,41,102
21877,95,41,100
23184,94,43,104
24491,93,42,101
25798,93,41,101
27128,93,40,101
28436,93,42,100
29744,92,41,101
31053,93,42,103
32361,94,41,102
-31866,94,43,101
-30557,93,40,101
-29248,94,42,101
-27939,94,42,100
-26612,92,42,100
-25278,93,42,99
-23967,94,42,101
-22657,93,41,100
-21347,93,41,102
-18784,93,42,103
-17437,94,41,101
-15968,92,43,104
-14610,92,42,99
-13267,92,41,101
-11935,93,41,101
-10599,94,42,104
-9285,94,41,102
-7972,94,42,102
-6663,93,41,102
-5355,93,42,102
-4047,93,40,102
-2741,94,42,101
-1419,93,42,102
-114,93,41,101
1189,95,41,101
2616,94,41,100
4923,94,41,103
6262,94,41,100
7566,92,41,100
8870,92,43,100
10175,93,42,101
11479,93,41,100
12784,92,43,101
14089,94,43,101
15395,92,40,100
16722,92,42,102
18028,93,41,102
19334,92,41,100
21044,93,41,101
22461,92,41,101
23773,93,41,101
25080,92,41,101
26387,92,42,101
27696,93,43,100
29004,93,41,100
30335,93,41,100
31643,94,41,102
-32584,95,41,101
-29956,91,42,101
-28361,92,41,100
-27038,94,43,103
-25729,95,41,101
-24419,93,42,101
-23108,94,42,101
-21798,93,42,100
-20465,93,41,102
-17822,93,43,102
-16472,93,42,101
-15132,93,43,101
-13790,94,43,103
-12447,93,41,102
-11115,93,41,101
-9801,94,42,101
-8487,93,41,100
-7174,93,41,101
-5842,92,42,100
-4534,94,41,101
-3226,93,42,100
-1920,93,42,101
-615,93,42,101
688,93,41,101
1991,92,40,102
3294,94,40,101
4598,93,43,101
5901,94,42,101
7245,95,42,101
8551,94,42,100
9856,94,43,101
11160,93,43,99
12465,93,43,101
13771,94,41,103
15076,93,40,101
16382,92,41,102
17688,93,41,101
18994,93,43,101
20437,92,40,100
21764,94,42,101
23071,93,41,101
24378,92,43,101
25686,94,42,100
26995,94,41,101
28303,93,43,102
29611,94,40,102
30920,94,40,101
32246,94,41,100
-31957,91,41,101
-30647,92,42,102
-29338,93,42,101
-27941,93,44,101
-26618,93,41,101
-25307,93,41,101
-23997,92,42,100
-22686,93,42,100
-20109,94,40,101
-18762,94,41,102
-17400,94,40,101
-16057,93,43,101
-14714,93,40,102
-13382,93,40,102
-12069,96,42,103
-10754,93,39,103
-9441,93,40,101
-8079,94,43,101
-6768,94,42,100
-5460,92,42,101
-4132,94,42,102
-2827,93,41,101
-1524,93,41,101
-221,94,42,101
1082,94,43,102
2386,93,42,103
3689,92,40,100
4993,93,42,101
6298,92,42,100
7602,93,41,100
8929,92,42,102
10234,93,41,102
11539,93,43,100
12845,92,42,100
14150,93,42,101
15456,95,42,101
16786,94,40,102
18095,94,41,101
19401,92,41,100
20708,94,43,101
22038,93,39,101
23346,93,41,100
25632,93,40,103
27027,92,41,102
28336,93,39,103
29644,94,41,102
30953,92,41,101
32262,94,41,101
-31965,92,42,101
-30656,94,40,102
-29324,95,41,101
-28014,93,42,102
-26703,93,41,101
-25393,94,42,103
-24054,95,44,100
-21472,94,42,101
-20125,92,43,101
-18785,92,40,103
-17443,94,42,101
-16100,94,41,101
-14746,93,43,100
-13432,92,41,101
-12118,92,40,102
-10805,93,42,101
-7913,92,43,101
-6512,94,40,101
-5205,94,41,101
-3899,93,40,103
-2594,92,41,101
-1291,95,42,100
34,92,43,102
1370,93,42,103
2676,93,42,102
3979,93,41,103
5283,93,41,102
6673,93,41,100
7993,94,42,101
9297,90,42,101
10602,92,41,101
11907,92,41,101
13235,94,41,99
14541,93,42,101
15847,94,43,100
17152,94,43,101
18459,93,43,102
19765,92,42,100
21072,94,40,100
22379,93,41,102
23687,93,41,102
24995,94,43,102
26375,94,41,100
27686,93,43,102
28994,94,42,102
30303,94,43,101
31612,94,41,100
-32615,92,42,101
-31305,94,43,101
-29996,91,40,102
-28686,92,39,102
-27376,93,40,99
-26043,94,42,102
-24733,94,41,102
-22138,91,43,101
-20788,93,42,100
-19449,93,42,103
-18106,92,42,101
-16763,93,40,103
-15432,93,41,100
-14091,93,42,102
-12775,93,41,102
-11439,92,41,102
-10130,92,43,102
-8821,94,41,103
-7514,94,42,102
-6208,93,44,100
-4903,93,40,101
-3600,94,43,102
-2297,94,42,102
-994,94,41,103
310,94,41,100
1636,94,43,101
2940,93,42,103
4244,93,43,103
5548,93,42,100
6853,93,42,101
8158,92,41,102
9463,93,42,102
10785,93,43,102
12093,93,42,102
13399,94,40,102
14727,94,42,102
16033,94,42,102
17340,92,43,103
18647,93,41,101
19954,94,41,101
21262,94,42,102
22571,94,42,101
23879,92,41,100
25187,93,42,104
26496,92,42,101
27918,91,40,101
29270,93,43,102
30580,94,41,100
31889,92,40,101
-32337,93,42,100
-31027,93,40,100
-29700,92,42,100
-28388,92,40,100
-27077,93,43,100
-24425,94,41,100
-23017,93,43,101
-21677,94,43,102
-20335,95,42,100
-17991,95,43,100
-16607,95,42,101
-14876,92,41,102
-13523,93,41,100
-12211,93,41,102
-10901,93,41,100
-9593,92,42,103
-8263,93,41,100
-6957,93,43,101
-5653,94,44,102
-4280,92,41,99
-2975,93,42,101
-1672,93,40,101
-74,93,42,99
1280,95,43,100
2583,94,41,103
3887,94,40,100
5214,93,42,101
6519,94,42,101
7823,93,42,103
9128,92,42,101
10434,92,40,102
13228,94,41,102
14596,93,42,101
15902,94,41,104
17208,93,43,101
18515,93,41,102
19882,94,41,101
21192,94,40,100
22499,95,40,100
23936,93,41,99
25262,91,41,102
26571,94,40,101
27879,92,41,103
29188,94,40,101
30497,94,40,103
31806,93,42,100
-32398,93,43,101
-31088,92,41,101
-29778,92,42,102
-28468,94,42,100
-27158,93,41,101
-25847,94,41,101
-23258,94,42,103
-21909,93,42,101
-20541,94,42,104
-19196,93,41,101
-17831,92,40,102
-16499,94,42,103
-15186,94,42,100
-13871,95,40,101
-12558,92,43,101
-11249,93,42,101
-9940,95,43,101
-8633,94,42,101
-7327,93,41,101
-6022,92,41,102
-4697,94,42,101
-3394,94,42,101
-2090,95,42,101
-785,93,42,101
637,93,40,101
1957,93,40,102
3261,94,42,103
4582,93,41,102
5889,93,41,101
7620,95,40,102
8978,94,41,102
10378,94,41,102
11699,93,43,101
13005,91,42,102
14311,94,42,102
15617,93,40,101
16924,93,42,101
18231,94,41,102
19538,93,41,103
20846,94,41,100
22176,93,40,102
23484,94,42,101
24852,94,43,102
26170,93,42,101
27479,94,43,102
28788,94,41,101
30213,93,42,101
31529,93,41,100
-32697,94,41,102
-31388,91,40,101
-30055,93,42,100
-28745,93,41,102
-27434,92,42,102
-24851,91,42,101
-23502,94,42,101
-22162,93,42,105
-20820,93,43,102
-19477,94,42,103
-18145,94,42,103

