t,x,y,z
-6433,95,43,101
-5130,93,43,101
-3805,92,44,101
-2502,93,43,102
-1077,95,42,100
247,93,43,101
1551,94,42,102
2856,93,43,102
4160,95,42,101
5465,95,41,103
6770,95,42,102
8076,94,41,101
9403,94,42,101
10709,93,42,101
13081,94,42,103
14462,93,40,100
15773,94,40,101
17080,95,41,101
18386,94,41,100
19694,93,42,102
21001,94,41,101
22308,94,42,102
23639,92,42,101
24947,96,41,101
27557,94,42,100
29308,92,42,102
30661,93,43,101
32004,92,43,102
-32185,94,43,101
-30838,96,42,103
-29501,95,40,101
-28187,94,42,102
-26851,92,41,101
-25512,93,43,102
-24196,93,42,102
-21527,93,43,102
-20054,93,45,101
-18740,95,43,102
-17440,95,41,100
-16139,95,40,102
-14839,94,41,101
-13538,94,42,102
-12215,93,42,100
-10913,93,42,102
-9612,93,43,103
-8310,94,42,102
-7008,93,41,103
-5706,93,43,101
-4403,94,44,101
-3100,94,42,101
-1797,94,41,100
-99,93,44,102
1254,93,42,102
2558,94,42,101
3863,94,41,103
5167,93,42,100
6472,94,43,102
7777,94,43,103
9083,93,41,101
10388,93,41,100
11694,94,41,103
13000,94,41,102
14328,94,41,101
15635,95,41,103
16941,94,42,102
18248,93,41,102
19667,95,41,102
21017,93,42,101
22325,92,41,101
23650,94,42,102
24961,95,42,101
27578,94,40,101
28943,96,42,100
30265,92,41,102
31608,95,42,102
-32494,95,43,101
-31129,94,42,101
-29792,95,40,101
-28477,92,42,102
-27164,94,42,100
-25851,94,42,102
-24539,95,42,102
-23209,94,44,102
-21907,95,40,102
-20607,93,41,101
-19306,96,42,103
-18006,94,43,101
-16653,95,41,101
-15350,93,42,101
-14049,95,41,100
-12747,92,40,101
-11446,94,42,101
-10122,94,42,103
-8820,93,42,102
-7517,93,44,102
-6215,95,42,101
-4912,93,42,101
-3609,95,42,101
-2306,93,41,102
-1002,93,42,103
302,93,40,101
1607,94,42,102
2933,94,43,101
4238,95,42,101
5543,95,44,102
6849,94,42,104
8180,91,41,101
9488,94,41,102
10794,94,44,102
12101,93,42,104
13407,94,40,101
14714,94,41,102
16043,94,42,100
17350,95,43,101
18657,92,41,100
19965,94,42,102
21274,92,41,102
22582,94,41,102
25168,93,41,101
26511,93,41,102
27832,94,41,102
29176,94,42,102
30544,93,41,102
31891,94,42,101
-31260,93,42,102
-29919,94,42,101
-28605,95,43,102
-27292,95,42,101
-25981,92,42,101
-24673,94,42,101
-23371,94,42,102
-22071,93,39,103
-20749,93,43,101
-19448,94,42,100
-18148,95,43,102
-16847,95,41,101
-15546,94,41,100
-14244,94,43,102
-12943,95,41,102
-11641,93,42,100
-10339,94,40,101
-9035,93,41,101
-7234,94,41,101
-5778,94,41,100
-4470,93,41,102
-2762,94,41,102
69,92,42,101
1520,94,41,101
2867,94,40,103
4174,93,40,101
5479,96,42,100
6784,94,42,104
8111,95,41,102
9417,92,42,100
10722,94,42,102
12028,93,40,102
13335,94,39,101
14641,94,41,101
15948,92,44,101
17356,93,42,102
18666,93,41,103
19973,95,42,103
21303,93,41,100
22611,94,41,101
23920,93,42,100
26530,94,41,101
27873,94,42,101
29195,93,43,102
30538,93,42,101
31884,94,41,101
-32305,94,43,100
-30968,95,41,101
-29631,93,41,102
-28317,94,40,101
-27004,94,42,100
-25693,96,42,100
-24385,92,41,101
-23058,94,43,101
-21756,95,42,100
-20455,94,43,100
-19155,94,42,101
-17854,93,42,102
-16531,94,41,102
-15230,96,42,102
-13929,94,43,103
-12627,94,43,102
-11325,95,41,101
-10023,94,42,100
-8721,94,41,101
-7418,93,41,101
-6115,95,44,101
-4813,94,42,101
-3487,95,41,102
-2183,94,42,103
-880,94,41,102
425,94,43,102
1745,94,44,101
3055,93,42,101
4360,94,43,102
5665,94,43,102
6971,91,43,101
8276,94,42,101
9605,94,42,102
10911,93,42,101
12217,93,41,102
13524,93,42,102
14831,94,43,100
16138,93,40,101
17446,94,42,100
18754,93,40,100
20062,93,42,100
21370,93,41,99
23957,92,41,100
25301,93,41,102
26622,95,42,103
27983,93,42,103
29454,95,42,101
30815,93,42,101
32152,94,41,102
-32070,95,41,101
-30756,93,42,102
-29346,93,42,101
-27965,95,42,101
-26657,93,40,100
-25355,93,43,101
-24055,95,41,101
-22754,95,42,102
-21454,94,41,103
-20153,95,41,101
-18852,94,40,102
-17551,95,42,101
-16250,94,41,102
-14926,95,39,101
-13577,94,39,99
-12273,92,35,97
-9929,90,31,91
-8582,86,27,86
-7277,75,26,68
-5974,72,28,60
-4671,66,36,60
-3368,63,36,64
-2064,59,34,69
-737,47,28,69
567,41,24,66
1872,36,20,60
3177,37,20,59
4482,37,20,53
5787,34,18,50
7093,36,20,49
8826,36,21,52
10173,36,22,52
11512,37,22,56
12843,40,27,61
14150,42,28,63
15457,48,32,68
16764,51,36,73
18072,57,39,75
20591,63,40,80
22198,68,42,86
24821,76,44,94
26164,82,45,99
27486,86,45,100
28851,89,43,99
30198,89,44,100
31544,91,43,102
-32655,93,43,102
-31341,93,43,103
-30027,92,42,100
-28681,94,42,102
-27365,95,42,101
-26058,94,43,100
-24755,92,43,102
-23433,94,41,101
-22133,94,43,103
-20458,95,41,101
-19129,93,42,102
-17828,94,41,101
-16527,93,40,101
-15226,95,40,100
-13925,93,41,101
-12623,93,41,101
-11321,94,42,102
-9997,93,43,101
-8694,94,42,102
-7391,94,40,101
-6088,95,41,102
-4785,95,41,102
-3456,94,42,101
-2147,94,42,103
-763,94,42,100
605,93,43,100
1910,94,42,101
3237,94,42,101
4542,93,43,101
5935,93,42,102
7261,94,42,102
8567,94,41,102
9873,94,41,101
11179,94,40,103
12486,95,41,103
13792,93,43,101
15099,94,43,101
16429,94,41,100
17737,96,43,102
19045,94,43,102
20353,95,40,101
22988,94,42,101
24336,94,41,100
25657,93,42,104
27001,94,42,102
28347,94,42,101
29694,93,40,101
31053,93,42,103
32367,95,42,102
-31856,94,42,101
-30543,95,42,101
-29232,95,43,101
-27924,95,41,101
-26621,94,41,102
-25322,93,42,101
-24022,94,42,102
-22721,94,42,102
-21399,95,43,101
-20098,94,41,101
-18772,94,43,101
-17466,94,43,100
-16165,94,42,102
-14863,95,41,101
-13562,94,42,101
-12260,95,41,101
-10957,95,43,102
-9654,93,43,102
-8329,95,42,102
-7026,92,41,101
-5723,94,41,100
-4419,93,41,102
-3114,92,41,101
-1810,95,42,102
-505,92,42,102
800,96,42,102
2105,93,41,101
3410,95,43,102
4738,94,42,102
6059,94,43,100
7370,93,43,101
8676,93,42,101
10991,94,41,102
12349,95,43,102
13659,94,43,101
14966,92,39,101
16274,93,43,102
17583,95,41,102
18913,94,43,100
21503,94,40,100
22846,93,42,101
24168,96,42,101
25511,97,41,101
26858,95,42,100
28205,93,42,100
29542,94,43,103
30887,94,41,101
32203,94,44,101
-31998,94,41,101
-30686,94,41,100
-29165,94,41,103
-27521,94,42,102
-26177,93,42,102
-24762,94,41,101
-21964,94,41,102
-20637,92,42,102
-19336,94,42,101
-18035,94,41,100
-16711,95,42,103
-15410,94,41,101
-14108,93,42,101
-12806,95,42,102
-11504,94,42,101
-10132,94,42,102
-8825,93,41,100
-7522,94,42,101
-6219,93,42,102
-4916,94,41,100
-3590,95,43,101
-2285,95,42,101
-980,94,42,100
324,94,42,101
1629,94,43,102
2935,94,42,102
4240,94,42,100
5546,93,40,101
6851,94,41,102
8158,95,42,100
9486,94,42,102
10793,93,42,101
12100,95,41,102
13407,92,42,100
14736,94,41,101
16048,95,42,101
17357,94,43,102
18665,94,41,101
21261,95,43,101
22604,93,42,101
23948,94,43,103
25291,95,41,101
26638,93,41,102
27984,95,41,103
29321,96,44,100
30636,94,41,100
31949,95,41,100
-32274,94,40,101
-30963,95,40,102
-29655,94,41,101
-28330,95,42,102
-27030,94,43,100
-25715,93,43,102
-24410,94,41,100
-23109,96,41,101
-21808,92,42,101
-20507,94,43,102
-19206,94,42,101
-17905,95,41,101
-16603,94,43,104
-15279,95,43,103
-13977,94,43,102
-12674,93,42,100
-11371,94,42,102
-10069,94,42,100
-8766,95,42,102
-7462,95,43,101
-6158,92,41,101
-4854,94,42,101
-3549,94,42,102
-2222,96,42,101
-902,95,42,101
408,93,41,103
1713,94,41,103
3019,94,42,103
4325,94,43,102
5631,94,42,103
6937,95,41,102
8359,94,42,101
9788,94,42,101
11129,94,43,102
12436,94,43,102
13744,93,42,101
15052,93,43,102
16360,95,41,100
18934,93,40,102
20277,94,42,101
21599,93,44,102
22942,93,42,101
24333,94,43,101
25707,95,41,101
27044,93,44,102
28358,95,43,101
29672,95,41,101
31923,93,44,101
-32171,93,41,101
-30861,94,45,103
-29559,94,42,102
-28259,94,42,101
-26959,94,41,101
-25637,93,42,102
-24336,91,43,102
-23035,94,41,100
-21734,93,42,100
-20433,94,42,100
-19132,94,42,101
-17830,94,43,101
-16500,94,41,101
-15196,93,41,101
-13893,95,39,100
-12568,95,42,103
-11265,94,43,103
-9962,93,41,101
-8659,94,43,100
-7355,95,41,103
-6050,94,43,100
-4746,93,43,101
-2117,94,43,101
-645,95,40,101
674,93,42,104
2002,95,42,102
3308,95,41,101
4614,94,43,102
5920,94,42,103
7226,93,43,101
8568,94,41,101
9877,93,43,102
11184,95,42,102
12492,93,42,102
13799,94,42,103
15130,94,42,101
16438,94,41,101
19030,94,42,100
20374,95,42,103
21695,95,42,103
23038,93,41,102
24385,94,42,101
25731,95,41,101
27068,94,41,99
28383,94,42,101
29718,95,42,101
31031,95,42,101
32343,93,41,101
-31868,93,41,101
-30564,94,40,101
-29264,94,43,103
-27964,95,42,101
-26663,93,42,101
-25363,92,42,103
-24062,95,43,102
-22739,94,42,102
-21338,94,42,100
-19910,94,42,102
-18590,92,43,101
-17288,93,41,101
-15986,94,42,102
-14683,92,40,102
-13380,94,42,100
-12078,93,42,102
-10775,94,42,102
-9449,95,41,101
-8145,95,42,102
-6784,95,41,101
-5477,93,43,102
-4172,93,41,101
-2867,96,42,101
-1562,94,41,102
-257,94,42,101
1049,95,43,102
2355,93,41,103
3684,93,42,101
4990,95,41,99
6296,93,42,100
7603,94,41,101
8910,94,42,101
10218,93,43,104
11525,94,42,101
12834,94,42,101
14142,94,40,102
16718,93,41,102
18108,92,42,101
19432,94,41,102
20775,93,41,101
22121,92,43,100
23468,94,43,101
24805,92,41,103
26119,94,41,101
27433,94,42,102
28746,94,42,100
30057,94,41,102
31387,95,42,101
32690,93,41,102
-31547,94,42,100
-30246,94,41,102
-28946,94,42,102
-27646,96,41,100
-26345,94,41,102
-25044,94,41,101
-23742,93,42,102
-22424,93,42,101
-21098,94,42,103
-19796,94,42,100
-18494,93,40,103
-17191,93,42,101
-15888,93,42,102
-14585,95,42,103
-12279,92,42,101
-10924,92,42,103
-9618,93,41,102
-8313,97,40,103
-6987,92,41,102
-5682,94,41,101
-4377,94,41,104
-3071,95,42,100
-1766,94,41,102
-460,96,41,102
846,95,40,101
2152,92,41,103
3486,95,42,100
4795,94,42,103
6124,94,40,101
7432,93,43,101
8739,95,43,101
10047,93,43,101
11355,93,43,101
12733,94,42,102
15539,93,43,101
16987,95,43,102
20039,96,42,101
21407,95,43,102
23185,95,41,101
24537,93,42,102
25873,94,42,102
27188,95,41,101
28572,96,42,103
29889,96,42,101
31201,91,42,101
32509,95,42,100
-31725,94,43,101
-30425,95,42,101
-29103,92,42,101
-27803,94,40,102
-26502,93,43,102
-25201,93,42,101
-23900,93,41,102
-22599,93,42,102
-21298,93,42,101
-19996,94,41,101
-18694,94,43,101
-17392,94,42,101
-16067,94,43,101
-14765,94,42,105
-13462,92,43,101
-12134,94,41,101
-10826,96,42,101
-9522,92,42,101
-8217,94,41,102
-6913,93,41,102
-5608,93,43,100
-4303,94,40,102
-2976,93,41,104
-1671,94,44,101
-365,94,42,102
941,94,41,103
2247,93,40,101
3553,93,43,101
4860,94,43,103
6167,95,42,101
7474,95,41,102
8781,92,42,102
10111,95,43,99
11420,96,43,100
12743,93,42,102
15353,94,41,102
16694,92,43,100
18016,94,42,102
19359,92,41,101
20705,94,43,102
22052,95,41,102
23389,93,42,100
24726,93,42,101
26039,94,41,101
27352,94,41,103
28663,94,42,101
29971,95,43,101
31273,93,41,102
32573,92,42,103
-31663,94,41,101
-30362,94,43,101
-29062,95,43,102
-27723,93,43,103
-26418,94,43,101
-25116,95,41,103
-23815,94,40,100
-22513,94,42,102
-21212,95,41,101
-19909,95,43,100
-18607,94,41,102
-17207,94,42,100
-15886,96,42,99
-14561,94,41,102
-13257,94,41,103
-11850,95,42,101
-10513,96,41,100
-9209,93,42,101
-7904,94,42,100
-6295,93,42,101
-4955,95,42,101
-3598,93,41,100
-2286,94,42,101
-958,95,42,103
349,96,42,101
1655,95,42,101
2961,94,41,102
4268,93,41,101
5575,94,42,102
6882,94,41,100
9251,94,39,101
10597,93,41,101
11908,92,41,102
14540,94,42,101
15881,95,42,103
17202,94,42,102
18546,94,41,102
19892,94,43,101
21240,93,42,100
22604,95,42,101
23920,94,41,102
25234,93,43,101
26547,95,43,101
27880,94,41,102
29188,94,42,102
30491,95,42,100
31791,95,42,101
-32027,94,41,101
-30701,95,42,104
-29401,94,43,102
-28100,95,40,102
-25327,95,43,102
-23848,93,43,102
-22510,93,42,103
-21209,92,41,101
-19907,92,40,101
-18569,94,43,101
-17264,94,42,101
-15962,94,39,103
-14659,95,42,101
-13356,95,43,100
-12052,94,42,101
-10749,93,43,103
-9422,94,42,101
-8117,95,41,101
-6812,93,40,103
-5508,94,41,101
-4202,95,42,103
-2897,94,41,101
-1591,96,42,101
-285,93,42,103
1021,95,42,101
2327,92,41,104
3656,93,43,103
4963,94,41,101
6285,93,42,100
7594,94,42,102
8902,95,42,102
10211,95,42,103
11519,93,41,101
14138,95,42,101
15478,93,42,101
16889,95,43,103
18272,93,44,101
19618,94,43,102
20965,93,42,101
22302,95,42,102
23618,94,41,102
25059,94,41,101
26383,93,42,102
27695,94,42,102
29002,94,41,102
30726,93,42,102
32155,94,42,101
-32079,95,42,102
-30778,95,41,100
-29478,94,40,102
-28177,94,42,102
-26876,94,42,102
-25575,95,42,101
-24274,92,42,103
-22972,94,41,102
-21670,95,41,102
-20346,95,42,102
-19043,94,41,100
-17740,96,43,101
-16438,94,42,102
-15134,96,42,101
-13831,93,42,102
-12527,94,44,102
-11223,94,43,102
-9918,94,42,102
-8587,94,41,101
-7257,94,42,102
-5952,93,40,102
-4647,92,42,101
-3341,95,42,102
-2035,94,41,101
-729,93,41,102
577,94,42,102
1884,94,41,102
3191,93,43,102
4498,95,42,101
5827,94,43,101
7135,95,43,103
8443,94,43,103
9751,94,41,102
12352,94,43,103
13693,93,41,102
15014,93,41,105
16375,95,43,101
17723,95,43,103
19070,94,42,103
20429,94,40,103
21743,94,42,103
23113,94,41,101
24435,93,42,101
25747,94,41,103
27054,94,42,101
28357,93,41,101
30687,92,42,101
32027,93,44,102
-32206,94,42,102
-30884,95,42,101
-29583,94,42,102
-28282,94,41,101
-26980,96,41,101
-25679,94,42,102
-24347,94,41,102
-23043,95,42,101
-21740,94,41,102
-20438,95,41,104
-19135,95,42,102
-17810,93,42,101
-16507,94,41,103
-15203,93,41,102
-13809,95,40,101
-12487,94,41,102
-11182,92,43,103
-9877,93,43,103
-8572,94,41,102
-7267,93,40,101
-5962,93,40,101
-2975,94,40,100
-1604,93,40,104
-238,94,41,102
1430,94,41,102
2802,93,41,102
4109,94,42,102
5416,93,43,101
6723,94,40,103
8031,92,41,101
9340,95,42,101
10670,94,42,102
13286,93,42,101
14627,94,42,103
15949,94,42,102
17292,94,42,101
18639,93,40,102
19986,94,41,102
21323,94,42,101
22637,94,42,101
23950,92,43,102
25315,94,42,101
26628,94,43,101
27936,94,42,103
29239,95,44,103
30539,93,43,101
31839,93,41,103
-32397,95,40,101
-31096,94,43,101
-29795,94,42,102
-28494,93,41,102
-27171,95,41,103
-25869,93,42,102
-24567,93,41,101

