t,x,y,z
-11024,93,40,100
-9716,93,41,101
-8408,91,41,104
-5836,93,41,100
-4496,95,41,101
-3137,94,40,102
-1769,93,42,101
-424,93,42,102
910,94,42,103
2223,94,40,102
3626,95,43,99
4968,93,42,104
6280,93,41,101
7591,92,42,100
8901,92,42,101
10209,93,42,102
11532,94,42,101
12833,94,42,100
14133,94,42,100
15433,93,41,101
16734,93,41,103
18035,93,42,101
19336,94,41,103
20648,95,40,102
21957,94,40,104
23260,95,42,102
24678,93,40,101
26019,93,38,99
27324,92,35,96
28627,88,35,94
29931,85,33,87
31234,84,31,81
-32000,80,35,78
-30604,76,37,79
-29298,65,32,82
-27994,60,27,77
-26667,57,24,73
-25362,53,23,70
-24057,50,25,66
-22406,51,27,66
-21022,51,28,63
-19376,52,27,67
-18031,49,28,67
-16725,50,30,70
-15418,54,33,72
-14112,55,37,78
-12782,61,38,83
-11475,64,38,86
-10167,68,40,87
-8860,74,40,90
-6249,77,42,94
-4909,82,42,97
-3577,87,42,99
-924,88,42,99
622,90,42,100
1972,90,42,101
3308,93,41,102
4623,94,41,102
6010,93,42,100
7324,93,41,100
8635,94,41,100
9945,93,42,101
11253,92,42,100
12554,93,42,101
13854,94,42,100
15154,92,40,101
16477,94,42,102
17778,93,41,102
19078,95,41,101
20379,93,42,104
21681,94,42,102
22983,94,42,102
24284,93,42,101
25586,94,43,100
26889,93,41,103
28191,93,42,100
29516,94,41,100
30843,93,42,101
32149,95,42,102
-32084,93,43,102
-30780,95,41,101
-29476,92,40,102
-28172,94,42,102
-26784,94,42,102
-25461,93,43,102
-24156,92,42,99
-22828,93,43,101
-21522,94,40,103
-20216,93,40,100
-18910,93,42,102
-17603,95,41,101
-16297,93,41,102
-14990,93,41,102
-13683,95,42,100
-12375,92,42,102
-11068,90,42,101
-9721,93,42,102
-7124,94,42,102
-5783,93,41,101
-4348,96,41,103
-2964,94,40,100
-1617,94,42,99
-283,94,41,102
1030,93,43,102
2345,94,41,102
3660,93,42,100
4995,93,41,101
6306,94,42,100
7616,94,41,101
8923,94,42,101
10224,95,41,101
11525,93,42,102
12825,94,42,104
14125,95,42,102
15444,94,41,101
16747,94,42,103
18070,95,43,102
19372,94,41,102
20673,93,43,102
21975,93,41,101
23277,91,41,101
24579,95,43,101
25882,94,41,104
27185,94,42,102
28488,93,42,102
29791,95,41,100
31117,95,41,102
32421,94,40,101
-31811,92,41,100
-30507,93,42,99
-29203,92,42,100
-27897,93,43,101
-26592,94,40,103
-25269,94,42,101
-23961,94,42,101
-22655,92,43,102
-21327,94,42,103
-20020,94,41,103
-18714,94,43,102
-17407,95,42,101
-16099,93,42,101
-14792,93,41,100
-13485,93,40,101
-11214,95,42,102
-8545,92,41,100
-7203,92,41,102
-5850,95,40,103
-4507,92,42,99
-3162,92,43,101
-1828,96,41,103
-424,94,41,101
895,93,43,101
2210,93,43,100
3522,92,42,100
4833,94,42,102
6143,94,43,102
7567,93,42,100
8884,93,42,102
10185,94,43,102
11485,94,41,102
12785,92,41,100
14086,92,41,101
15387,95,39,101
16688,95,43,100
17989,94,42,102
20694,94,43,100
22113,91,41,101
23417,95,42,99
24757,91,39,100
26062,94,41,101
27365,93,41,101
28668,93,42,101
29971,92,42,101
31275,94,41,101
32702,95,42,101
-31503,93,42,102
-30176,92,43,101
-28871,93,42,100
-27566,94,40,101
-26261,94,41,102
-24955,94,43,101
-23649,94,42,101
-22343,94,42,100
-21037,93,43,101
-19730,94,42,100
-18423,93,42,101
-17094,93,40,100
-15769,93,43,100
-14460,93,42,102
-13152,91,42,102
-11844,93,41,100
-9249,93,42,103
-7906,94,41,101
-6576,93,41,101
-5232,92,42,101
-3887,93,42,103
-2531,93,41,100
-1218,92,43,101
97,92,41,102
1413,93,40,100
2725,95,40,102
4036,95,42,102
5346,92,43,101
6653,94,43,102
7955,94,41,103
9273,93,41,102
10598,94,42,103
11898,93,42,99
13199,94,41,101
14500,95,43,101
15801,93,43,103
17103,94,42,102
18404,93,42,101
19706,94,41,101
21008,92,41,100
22311,94,42,103
23636,95,42,102
24939,94,42,101
26242,94,40,102
27545,93,41,102
28849,95,42,102
30153,93,43,101
31457,93,41,101
32761,93,41,102
-31420,94,42,102
-30113,93,43,101
-28785,94,41,101
-27479,93,42,101
-26174,94,42,102
-24868,95,42,100
-23474,93,42,102
-22140,94,42,102
-20833,93,41,101
-19526,93,42,102
-18219,95,40,102
-16552,94,42,102
-15182,95,41,101
-13874,94,41,102
-11295,92,41,101
-9952,92,41,101
-8622,93,41,103
-7278,96,43,100
-5907,93,40,100
-4571,94,42,100
-3258,95,40,100
-1943,93,42,101
-605,94,40,102
707,93,41,100
2018,94,42,100
3424,94,41,102
4770,94,41,101
6074,93,43,101
7374,93,40,102
8674,94,42,101
11077,93,42,102
12394,93,41,102
13717,92,41,101
15018,93,42,101
16319,93,40,101
17621,92,41,100
18945,95,42,102
20252,92,41,101
21554,94,42,101
23253,93,43,101
24809,94,41,101
26227,94,42,102
27559,94,40,100
28862,93,41,100
30166,94,42,101
31470,94,41,102
-32761,94,41,100
-31457,93,42,101
-30151,93,41,100
-28846,93,42,102
-27540,94,42,101
-26234,93,41,101
-23418,95,43,100
-22017,94,44,103
-20708,93,41,102
-19402,93,43,100
-18095,94,43,101
-16787,93,41,102
-15480,93,41,100
-14172,95,41,101
-12865,93,40,102
-10263,93,42,100
-8898,95,41,101
-7567,93,41,102
-6224,93,40,102
-4879,93,43,101
-3545,93,41,101
-2231,93,41,101
-916,95,42,99
399,93,41,101
1711,94,42,102
3079,94,41,102
4414,94,42,103
5721,94,43,100
7022,95,41,103
8323,94,42,101
9623,93,42,102
11013,94,42,101
12341,92,41,101
13642,93,42,100
14943,94,42,101
16245,93,41,101
17569,94,41,102
18871,92,42,101
20562,93,42,103
21914,93,41,102
23217,93,42,102
24520,92,43,101
25823,93,43,99
27126,94,42,100
28458,92,43,101
29764,93,41,100
31091,94,42,102
32395,95,40,101
-31836,94,42,100
-30531,93,42,101
-29225,93,41,99
-27920,93,42,101
-26614,93,42,101
-25308,94,41,102
-23872,93,43,103
-22551,92,42,100
-21222,93,40,101
-19915,93,40,101
-18608,94,41,101
-17300,93,42,101
-15993,94,40,103
-14685,93,42,102
-12074,91,42,101
-10729,94,42,102
-9399,93,42,101
-8055,95,43,101
-6688,94,40,102
-5354,93,43,101
-4040,92,42,100
-2726,93,41,102
-1410,93,42,101
-98,93,43,101
1213,93,41,101
2523,94,42,101
3831,94,42,101
5132,93,41,100
6455,93,42,102
7755,93,42,101
9055,93,42,101
10356,95,42,102
11657,95,41,102
12976,94,41,101
14279,94,42,100
15581,93,43,101
16883,94,42,102
18185,92,43,101
19510,94,41,100
20813,94,40,102
22116,95,41,100
23419,94,43,101
24722,93,41,100
26026,94,42,102
27330,93,42,101
28634,94,40,103
30969,93,41,101
32365,93,42,100
-31843,95,42,100
-30538,93,41,103
-29232,94,40,101
-27864,95,41,101
-26556,92,40,102
-25249,94,43,100
-23943,93,44,102
-22636,93,42,102
-21330,93,41,102
-19930,93,42,102
-18583,94,42,100
-17275,92,42,102
-15967,94,43,101
-13366,92,41,101
-12023,94,42,100
-10693,93,42,102
-9350,92,42,101
-8005,93,43,101
-6671,94,41,102
-5358,93,40,100
-2570,95,40,102
-1171,95,41,100
144,92,41,102
1454,94,41,101
2765,94,41,101
4072,94,42,101
5373,94,40,101
6674,95,41,101
7974,94,44,102
9274,94,41,101
10597,92,41,101
12007,93,42,100
13349,95,42,103
14652,94,42,103
15954,91,41,101
17256,94,41,100
18558,93,41,101
19860,94,42,100
21163,95,42,101
22484,92,41,101
23812,94,40,101
25115,95,39,101
26419,94,43,102
27722,93,42,102
29027,92,42,102
30331,94,42,102
31635,92,42,101
-32595,95,41,100
-31290,92,43,101
-29984,93,41,102
-28656,93,42,102
-27350,91,43,101
-26044,94,41,103
-24737,93,42,101
-23430,95,42,100
-22123,94,41,103
-20816,93,43,101
-19509,94,44,101
-18184,94,42,100
-16874,93,42,100
-14271,94,43,101
-12928,94,41,100
-11597,93,41,102
-10254,93,41,101
-8909,93,41,101
-7575,93,41,101
-6262,95,42,100
-4947,93,41,103
-3632,94,43,103
-2319,93,42,100
-986,95,43,101
324,94,42,100
1632,94,42,101
2933,93,42,102
4233,92,40,101
5533,93,40,102
6851,93,42,103
8154,94,42,102
9455,92,42,102
10756,94,41,101
12080,92,42,99
13382,94,42,101
14769,92,41,100
16087,94,42,101
17389,92,41,100
18692,94,40,101
19995,93,41,99
21298,95,42,101
22601,93,42,102
23905,94,40,100
25231,94,42,101
26535,92,43,100
28188,95,40,101
29546,93,41,101
30913,94,41,102
32221,92,42,102
-32010,94,42,102
-30704,95,40,100
-29398,94,42,100
-28092,93,41,102
-26763,92,41,100
-25456,94,43,101
-24149,94,42,100
-22842,94,42,101
-21534,95,40,100
-20227,94,41,103
-18919,94,41,100
-16237,93,42,102
-14856,93,40,101
-12470,95,42,103
-11069,94,41,101
-9700,92,41,102
-8359,93,43,101
-7045,94,42,101
-5731,94,42,102
-4415,94,41,101
-3103,94,42,100
-1792,93,42,102
-482,93,41,101
826,94,41,101
2546,93,42,100
3893,93,41,100
5512,95,42,102
6837,93,41,102
8138,93,41,103
9439,92,41,101
10740,94,42,100
12041,93,41,102
13343,95,41,101
14645,91,41,102
15997,94,42,101
18793,94,43,103
20165,94,43,103
21471,92,41,103
22774,94,42,100
24077,91,43,104
25380,95,41,101
26684,93,42,100
27988,94,41,103
29292,96,42,103
30619,93,44,102
31924,93,43,102
-32306,93,42,102
-31001,93,42,101
-29695,94,43,101
-28389,95,41,101
-27083,93,42,100
-25776,94,41,101
-24435,93,41,101
-23126,94,40,101
-21796,94,41,103
-20489,92,43,100
-19181,93,41,101
-17874,93,42,102
-15180,94,42,102
-13819,94,40,100
-12489,92,41,101
-11146,93,42,102
-9801,94,42,101
-8467,94,43,101
-7131,92,41,102
-5816,93,42,102
-4501,94,42,101
-3189,93,43,100
-1878,93,42,102
-568,91,42,101
795,93,43,100
2099,93,41,101
3399,94,42,102
4699,92,42,102
6022,93,42,101
7323,94,41,101
8623,95,41,100
9925,93,42,101
11226,94,41,100
12528,92,42,101
13829,93,42,101
15131,93,43,102
16434,94,42,102
17736,93,44,101
19062,93,41,101
20470,94,42,102
21816,94,42,102
23121,94,43,102
24425,93,41,101
25745,94,41,103
27052,92,43,102
28356,92,42,102
29661,92,42,100
30967,93,41,101
32295,92,41,101
-31936,93,42,101
-30630,93,42,102
-29323,92,42,101
-28017,93,42,100
-26710,94,42,101
-25403,95,41,100
-24096,94,42,102
-22789,93,42,102
-21481,94,41,101
-20151,93,42,101
-17586,94,42,102
-16241,93,42,101
-14893,94,42,102
-13548,94,41,102
-12203,93,42,99
-10869,94,42,102
-9555,94,42,101
-8241,94,41,101
-6925,93,41,102
-5591,93,42,101
-4280,94,41,101
-2970,94,41,101
-1663,91,42,100
-361,94,43,100
939,91,41,102
2239,93,42,102
3539,94,43,100
4840,94,40,101
6141,93,41,101
8459,93,41,105
9846,93,42,102
11151,93,41,101
12452,92,41,101
13754,94,42,101
15057,91,42,101
16360,93,41,100
17662,94,43,99
19049,93,43,101
20379,93,41,101
21705,96,42,102
23009,94,42,102
24313,93,41,102
25618,92,44,102
26922,93,42,102
28227,93,42,102
29533,94,42,100
30838,94,42,102
32144,93,41,101
-32086,93,44,99
-30706,92,40,105
-29397,95,41,102
-28090,92,41,102
-25298,95,42,102
-23909,93,43,100
-22599,94,42,103
-21292,95,42,101
-19984,95,42,101
-17387,94,41,102
-16042,94,42,101
-14689,92,42,105
-13346,94,41,101
-12001,94,42,101
-10667,93,42,102
-9354,93,43,101
-7909,92,41,101
-6576,93,43,101
-5237,96,42,102
-3924,94,42,100
-2614,94,43,101
-1284,92,40,101
17,92,43,102
1318,93,42,102
2618,94,41,99
3918,95,42,102
5219,94,41,100
6520,93,42,100
7821,92,41,101
9122,94,42,103
10424,94,41,101
11748,94,43,102
13050,92,43,100
14353,95,41,102
15655,94,41,103
16958,95,41,101
18262,91,42,100
19582,94,41,103
20888,94,42,101
22192,93,42,102
23496,95,40,102
24823,95,41,102
26127,94,41,102
27432,94,43,101
28738,95,43,101
30043,95,43,103
31349,94,42,103
32655,93,41,101
-31575,93,41,102
-30268,94,42,102
-28961,93,42,105
-27632,94,41,102
-26325,92,42,100
-25017,93,41,101
-23710,95,42,102
-22402,92,42,101
-19828,93,43,101
-18481,93,41,102
-17151,92,41,101
-15807,94,42,102
-14463,93,42,100
-13106,93,42,101
-11700,94,42,101
-10369,93,42,102
-9054,91,41,99
-7742,95,42,103
-6431,94,41,101
-5121,93,41,100
-3813,92,42,102
-2512,95,43,101
-1212,93,40,99
111,92,41,101
1411,95,41,101
2712,94,42,103
4064,92,41,102
5368,92,42,101
6669,95,43,102
7971,95,42,101
9273,93,40,103
10575,93,42,102
11877,94,39,103
13202,92,43,103
14505,94,42,101
15808,93,40,101
17111,93,41,102
18415,94,43,101
19719,94,42,102
21023,94,42,101
22327,92,40,103
23632,92,42,101
24937,94,42,102
26265,92,43,100
27659,93,42,101
29992,92,43,103
31388,95,42,102
32694,94,42,102
-31536,93,42,102
-30229,93,42,102
-28922,94,43,101
-27615,92,42,101

