t,x,y,z
-26899,92,40,102
-25592,93,42,101
-24284,94,44,102
-22976,93,42,100
-21645,92,38,102
-19076,94,41,103
-17735,92,44,102
-16402,93,43,102
-15058,95,41,101
-13713,93,42,101
-12378,94,43,102
-11063,94,41,102
-9744,94,40,101
-8425,93,42,101
-7088,94,42,103
-5774,94,42,102
-4443,95,42,102
-3129,94,41,102
-1820,93,42,104
-513,94,44,102
793,94,44,102
2098,92,42,101
3403,94,42,103
4704,94,43,102
6028,93,41,102
7330,93,42,101
8866,93,42,102
10500,93,42,101
11812,92,42,100
13115,94,42,101
14570,94,41,101
15900,92,41,102
17204,95,40,101
18507,93,43,102
20398,95,44,103
21849,94,41,101
23163,93,42,102
24468,92,40,101
25773,93,44,102
27594,94,42,103
29214,92,42,102
30569,91,41,101
31876,94,41,101
-32354,93,41,101
-31025,91,42,101
-29718,93,41,101
-28411,94,41,103
-27104,93,43,100
-25797,94,42,101
-24489,93,42,101
-23180,92,41,102
-21871,93,42,101
-19241,94,41,101
-17898,94,43,101
-16543,94,40,104
-15199,94,41,102
-13854,94,42,102
-12519,93,42,101
-10847,92,40,101
-9498,93,42,101
-8179,95,41,103
-6864,95,42,101
-5550,92,40,100
-4237,92,39,102
-2903,94,37,98
-1594,92,36,95
-287,89,34,93
1020,86,31,85
2325,82,32,79
3629,78,36,77
4957,76,35,79
6260,71,34,80
7562,64,31,81
8864,58,25,76
10189,53,24,70
11491,54,23,66
12794,51,26,63
14097,51,27,62
15400,49,26,59
16704,49,26,62
18007,50,28,64
19312,52,30,67
20616,52,31,70
21921,55,35,75
23249,59,35,81
24554,64,37,83
25859,67,38,85
27165,70,39,88
28471,75,43,93
29794,80,44,95
31103,83,43,98
32409,87,42,98
-31820,87,43,99
-30513,90,42,98
-29183,90,42,100
-27876,92,42,100
-26568,93,42,102
-25259,92,42,100
-23950,91,41,101
-21362,94,40,101
-19788,92,41,102
-18096,92,42,103
-16558,94,41,103
-15177,94,41,102
-13820,92,40,101
-12504,94,42,104
-11133,93,40,101
-9813,94,43,101
-8497,92,40,102
-7183,94,43,100
-5870,93,43,102
-4558,95,42,104
-3249,94,42,102
-1567,94,42,101
-186,94,41,103
1441,94,43,103
2764,93,41,104
4065,92,42,102
5366,94,42,101
6668,94,41,102
7970,93,42,102
9341,92,43,102
10646,95,42,101
11949,94,40,101
13285,94,43,102
14595,93,41,102
15901,94,42,101
17204,92,43,101
18509,95,41,103
19813,93,42,100
21119,93,41,101
22424,93,41,101
23729,95,40,101
25338,94,41,101
26711,95,42,103
28017,94,41,102
29324,94,41,101
30630,93,42,102
31937,94,42,101
-32292,94,41,103
-30985,93,42,102
-29678,93,41,101
-28370,94,42,102
-27037,93,42,103
-24270,93,42,103
-22873,94,42,102
-20257,93,43,102
-18917,92,41,102
-17584,93,42,104
-16240,92,42,101
-14894,93,41,100
-13560,92,41,102
-12244,94,43,102
-10925,94,42,102
-9584,95,42,103
-8269,95,42,102
-6955,91,41,104
-5642,92,41,103
-4330,95,42,102
-3021,94,43,100
-1678,91,40,100
-370,93,42,102
935,94,42,101
2239,92,42,101
3563,95,43,101
4865,93,41,100
6166,92,42,101
7468,94,42,104
8771,92,42,101
10073,94,41,103
11376,95,43,102
12679,94,42,100
13982,92,42,101
15286,92,40,100
16733,94,42,102
18147,93,41,101
19467,93,43,101
20772,95,42,101
22077,93,42,101
23448,93,39,104
24755,93,41,102
26061,95,42,102
27367,92,40,103
28673,94,42,102
30002,94,41,103
31308,92,40,102
32615,93,43,102
-31614,94,41,100
-29938,93,42,101
-28402,92,42,100
-26997,92,42,102
-25681,94,43,103
-24372,96,42,101
-21786,95,41,101
-20423,93,40,100
-19090,94,43,102
-17717,93,42,101
-16369,92,41,104
-15035,93,43,102
-13719,93,41,101
-12400,94,42,101
-11081,93,41,101
-9766,94,42,102
-8452,92,42,101
-7117,92,43,103
-5805,93,41,102
-4496,93,41,100
-2898,95,40,101
-1558,94,44,102
-252,93,42,102
1052,94,42,101
2353,94,42,101
3655,94,41,102
4956,94,41,103
6281,96,42,102
7609,94,40,102
8914,92,44,102
10217,93,42,101
11520,93,41,101
12823,92,42,102
14126,94,41,101
15430,93,41,102
16734,95,42,103
18039,92,42,102
19367,93,42,101
20672,95,42,102
21977,94,41,102
23282,93,42,102
24588,94,42,103
25894,94,41,101
27200,93,42,100
28507,93,43,102
30841,93,41,101
32234,94,42,102
-31968,91,42,104
-30660,94,42,103
-29353,93,41,101
-28045,94,41,102
-26736,94,40,102
-25427,94,43,103
-22829,94,42,101
-21488,94,41,102
-20155,92,43,102
-18811,94,41,101
-17443,94,43,101
-16109,94,42,102
-14793,94,41,104
-13235,93,43,99
-11531,93,43,102
-10132,95,42,102
-8818,95,42,102
-7445,93,41,100
-6131,94,41,102
-3445,93,43,102
-2023,93,42,102
-712,93,40,103
594,96,40,102
1898,93,42,101
3199,92,40,100
4501,93,41,101
5802,93,43,102
7104,93,43,100
8407,93,40,101
9709,93,41,101
11035,93,43,102
12337,94,41,103
13641,95,41,101
14944,93,39,101
16248,92,40,102
17588,94,42,101
18895,92,41,102
20200,92,41,101
21505,94,41,101
22811,94,41,102
24138,93,40,101
25444,94,42,100
26750,92,42,103
28056,93,41,102
29363,93,41,102
30669,92,42,102
31976,93,41,103
-32253,94,42,101
-30945,92,42,101
-29638,92,40,101
-28308,93,41,105
-26999,94,42,101
-25689,93,41,104
-23077,94,43,102
-21733,94,43,102
-20400,94,41,102
-19056,95,43,102
-17711,92,43,101
-16376,94,41,102
-15061,92,41,101
-13719,93,43,100
-12401,93,43,101
-11085,93,43,103
-9771,94,41,102
-8458,94,44,104
-7146,93,41,102
-5837,96,42,102
-4530,93,43,100
-3224,93,41,101
-1918,92,42,103
-592,95,41,102
710,94,41,101
2028,94,41,102
3332,94,41,102
4635,94,42,102
5937,92,40,101
7240,94,41,102
8542,93,40,100
9845,95,41,103
11149,93,40,101
12475,92,42,100
13778,93,43,101
15083,92,42,100
16387,95,41,102
17693,95,43,101
18998,94,40,101
20303,93,42,101
21694,94,43,101
23018,94,42,101
24424,94,41,100
25794,93,41,102
27115,93,42,100
28424,94,40,102
29731,94,43,101
31038,94,42,101
32345,94,41,102
-31883,94,41,100
-30575,92,41,102
-29266,94,41,102
-27957,92,43,100
-25360,92,41,101
-24019,93,40,101
-22686,94,43,102
-21342,93,42,101
-19997,93,43,104
-18662,94,44,101
-17347,94,43,103
-16028,94,41,101
-13683,91,41,100
-12309,93,42,102
-10971,93,41,101
-9658,96,43,105
-8346,93,43,101
-7037,92,42,102
-5730,92,43,103
-4424,92,43,101
-3118,93,41,100
-1814,94,41,102
-513,93,43,100
788,95,41,100
2112,94,41,103
3414,95,43,102
5138,94,42,101
6495,93,41,103
7798,92,41,102
9100,93,41,100
10403,94,43,102
11735,93,42,101
13041,94,41,101
14345,94,42,100
16874,93,41,104
18443,94,41,99
19759,94,42,102
21065,95,42,101
22370,92,41,102
23676,92,39,102
24982,94,40,102
26289,93,41,105
27595,92,41,101
28902,93,42,102
30231,95,43,101
31538,93,41,100
-32691,94,42,101
-31383,92,42,101
-30075,91,43,101
-28733,93,42,101
-27421,95,39,101
-24817,92,41,100
-23476,93,42,101
-22143,93,40,102
-20777,94,40,101
-19431,95,41,102
-18096,93,42,100
-16781,94,41,100
-15462,93,41,101
-14143,94,42,105
-12827,94,41,102
-11513,94,42,102
-10200,91,42,103
-8792,94,40,101
-7445,94,41,100
-6138,94,41,101
-4735,92,42,102
-3367,94,42,102
-2060,93,41,102
-759,94,41,100
543,93,42,101
1844,93,41,102
3147,94,43,102
4449,94,43,100
5774,92,43,102
7077,94,42,102
8380,93,39,101
9683,93,40,101
10987,92,40,100
12291,93,41,101
13595,94,42,101
15261,94,42,103
16603,94,41,101
17908,93,41,101
19236,93,41,101
20605,94,42,101
21913,93,42,101
23219,94,43,101
24525,94,42,101
25832,93,42,102
27139,94,41,99
28446,94,43,101
29753,94,42,101
31060,93,42,102
32390,91,41,102
-31838,94,42,101
-30529,94,42,102
-29220,93,43,102
-26629,95,42,101
-25288,95,43,101
-23955,92,40,101
-22611,94,42,101
-21266,93,41,100
-19904,94,41,101
-18564,94,42,102
-17245,93,41,100
-15926,94,42,102
-14611,94,41,101
-13297,92,40,100
-11983,94,42,101
-10671,94,42,102
-9362,94,42,101
-8055,93,43,101
-6749,94,40,100
-5421,93,41,101
-4117,94,41,102
-2815,94,41,102
-1514,93,41,102
-212,93,41,101
1091,93,41,100
2393,93,40,104
3696,93,42,102
5016,93,42,102
7329,92,43,103
8715,93,41,101
10021,92,42,100
11325,93,41,100
12629,93,42,99
13934,95,41,100
15240,92,42,103
16545,94,43,100
17851,93,41,102
19156,92,41,102
20462,92,42,102
21790,94,42,100
23097,92,43,101
24403,92,42,102
25809,92,42,102
27130,95,43,100
28437,93,43,100
29766,93,41,100
31076,92,41,100
32625,92,41,100
-31223,93,42,102
-29864,94,41,101
-25908,93,41,102
-24406,94,40,102
-23059,93,42,103
-21716,95,42,102
-20370,92,42,101
-19035,92,41,102
-17720,91,41,100
-16401,94,43,100
-15082,94,43,103
-13745,93,41,100
-12431,94,42,101
-11116,94,42,102
-9735,93,42,101
-8423,92,42,101
-7116,93,42,102
-5810,93,43,102
-4504,93,42,102
-3200,92,43,103
-1899,93,42,101
-575,92,40,101
727,95,41,102
2029,92,40,102
3331,94,42,101
4634,93,42,103
5937,94,41,101
7240,94,41,103
8543,94,41,101
9847,92,42,100
11150,94,42,101
12477,93,44,101
13781,94,41,101
15111,93,41,102
16419,93,40,102
17724,93,42,102
19029,95,42,101
20335,93,41,100
21641,93,43,102
22948,92,40,101
24254,93,41,102
25583,93,42,101
26890,93,40,100
28197,93,41,101
29504,95,43,101
30812,94,41,101
32120,94,41,101
-32107,93,41,102
-30798,92,42,102
-28219,91,43,101
-26869,95,43,100
-25499,94,42,101
-24153,94,42,100
-22807,92,41,102
-21473,93,40,100
-20157,94,42,102
-18838,93,41,101
-17519,93,43,102
-15797,93,41,102
-14476,92,41,102
-13163,95,43,101
-11829,94,41,102
-10520,94,41,102
-9212,95,42,101
-7906,94,42,101
-6601,94,40,101
-5195,94,43,103
-3876,96,39,102
-2575,94,41,103
-1256,95,42,103
49,93,43,101
1373,93,41,100
2676,95,42,101
4090,94,42,102
5423,94,43,101
6726,92,43,102
8030,92,41,101
9333,94,43,102
10638,93,40,100
11942,94,41,100
13248,94,42,101
14575,93,42,101
15880,93,40,103
17186,93,40,101
18491,93,41,102
19797,91,42,101
21104,94,42,103
22410,94,41,103
23826,94,41,102
25142,94,41,102
26449,95,41,102
28676,94,42,101
30170,94,41,102
31489,93,42,103
-32738,91,43,103
-31429,94,44,100
-28832,94,41,102
-27482,93,42,102
-26151,94,40,101
-24808,95,43,102
-23462,93,41,101
-22105,94,42,103
-20790,95,41,106
-19471,94,42,102
-18152,95,41,102
-16809,94,40,104
-15083,94,42,100
-13730,93,43,101
-12418,93,41,102
-11108,94,41,101
-9801,95,43,101
-8473,94,42,101
-7168,92,40,102
-4368,94,41,101
-3015,94,40,103
-1713,93,41,102
-412,94,41,100
890,92,42,100
2193,91,43,100
3496,93,41,101
4798,93,42,101
6124,95,41,102
7427,94,41,101
8765,93,41,102
10072,91,42,101
11376,94,41,101
12680,93,42,101
13986,93,41,100
15291,93,42,101
16596,92,43,101
17902,94,42,101
19230,94,42,102
20928,95,40,103
22261,94,40,100
23567,93,41,101
24874,93,41,102
26181,95,41,101
27488,93,42,102
28896,94,42,101
30224,94,42,101
31532,92,41,101
-32662,93,42,102
-31347,94,41,102
-28731,94,42,101
-27381,94,43,101
-26050,93,40,105
-24583,94,42,101
-23220,94,41,101
-21885,94,41,103
-20570,93,42,102
-19250,93,42,100
-17909,94,42,101
-16594,95,42,102
-15280,92,42,103
-13967,95,42,101
-12655,93,42,103
-11345,91,42,102
-10038,94,43,102
-8732,94,41,103
-7374,95,40,100
-6067,93,42,102
-4743,94,41,101
-3442,94,41,99
-2140,94,41,100
-838,93,41,101
465,92,40,103
1767,94,41,101
3070,95,43,103
4373,93,44,101
5676,93,42,99
6980,95,40,100
8306,94,41,100
9611,94,39,102
10915,91,41,101
12221,92,40,104
13526,94,42,102
14831,92,41,101
16137,94,42,102
17469,92,42,102
18778,94,42,102
20084,93,43,102
21413,93,42,102
22719,93,42,102
24026,93,41,102
25334,94,42,102
26641,94,43,102
27948,95,42,103
29256,94,42,103
30565,94,42,102
31875,93,41,102
-31103,93,42,102
-29731,93,42,101
-28400,93,43,103
-27056,93,42,101
-25710,94,42,101
-24375,93,43,102
-23043,94,42,102
-21721,93,42,101
-20403,94,42,100
-19087,93,41,102
-17773,93,41,100
-15449,95,41,103
-14045,95,42,100
-12736,94,41,102
-11429,93,43,101
-10123,91,42,103
-8817,96,41,102
-7513,94,41,102
-6212,93,40,100
-4911,94,42,103
-3609,93,41,101
-2190,91,42,103
-868,94,42,101
435,93,40,101
1752,93,43,101
3062,91,41,100
4367,93,41,103
5671,93,41,103
6975,92,41,103
8279,93,41,101
9583,93,42,102
10911,93,41,102
12435,93,43,101
14071,94,42,101
16898,94,42,102
18242,93,43,104
19548,93,42,102
20854,93,41,102
22160,93,42,102
23467,93,40,101
24774,94,41,102
26104,93,41,101
27481,93,41,103
28793,94,41,100
30101,92,42,102
31410,95,42,101
32720,93,41,101
-30212,93,41,102
-28862,93,41,103
-27531,93,43,102
-26187,94,42,103
-24820,95,41,101
-23485,95,42,102
-22170,95,42,101
-20850,93,41,102
-19532,91,42,102
-18216,93,41,101
-16902,92,43,102
-15589,95,41,101
-14277,94,42,101
-12945,93,42,103
-11611,92,43,100
-10305,94,42,101
-9000,93,42,102
-7695,94,41,101
-6394,92,41,102
-5093,95,41,102
-3791,93,42,101
-2489,92,41,102
-1186,92,43,100
117,92,41,102
1442,94,41,101
2745,93,41,102
4048,94,41,101
5352,92,41,100
6655,93,42,101
7960,94,42,100
9264,93,42,101
10570,92,40,101
11890,93,42,102
13200,94,41,101
14527,94,41,103
15833,93,42,104
17139,94,42,101
18446,95,42,102
19752,93,42,101
21059,93,41,102
22366,91,43,101
23673,93,43,101
24980,93,42,101
26288,93,41,102
27867,94,42,101
29327,94,43,102
30643,95,42,102
-32212,93,42,103
-30844,92,42,101
-29513,94,40,101
-28154,92,44,100
-26804,94,42,102
-25470,92,42,101
-24154,92,40,100
-22813,94,41,101
-21494,93,43,102
-20179,93,42,102
-18865,92,41,101
-17462,93,41,101
-16105,92,42,103
-14793,94,42,103
-13486,93,41,105
-12180,93,41,100
-10875,93,42,102
-9548,94,42,100
-8247,94,42,102
-6945,94,43,103
-5643,94,43,101
-4316,94,42,102
-2991,94,41,102
-1688,94,41,102
-386,93,42,102
917,94,41,101
2221,94,42,101
3547,94,42,101
5865,93,41,101
7232,92,41,102
8536,94,41,102
9842,93,41,101
11147,94,40,101
12452,95,41,102
13757,94,40,103
15063,95,41,100
16369,95,41,103
17698,94,40,104
19004,94,42,103
20310,91,42,101
21647,93,42,102
22956,93,42,103
24264,94,40,101
25571,94,43,102
26879,93,40,102
28188,93,42,103
29887,94,42,101
32564,92,42,103
-31622,92,42,101
-28975,93,41,102
-27362,92,43,102
-26002,94,40,103
-24668,93,42,101
-23352,94,42,101
-22033,94,42,101
-20714,94,41,102
-19366,94,40,102
-18027,93,40,100
-16714,92,41,102
-15402,94,41,102
-14093,93,42,101
-12785,94,43,102
-11479,94,43,102
-10174,95,41,102
-8870,93,41,104
-7568,93,42,103
-6267,93,40,103
-4943,92,41,102
-3640,93,42,102
-2338,96,42,101
-1035,94,41,103
268,93,42,102
1571,94,41,102
2970,93,41,101
4285,92,41,101
5606,92,41,102
6913,94,42,102
8239,92,41,103
9545,95,42,102
10850,95,42,101
12156,95,41,102
13461,93,42,101
14767,94,41,101
16073,92,42,103
17379,93,42,101
18685,95,41,102
20084,92,42,103
21456,95,42,104
22765,94,44,102
24073,93,41,102
25380,92,41,102
26688,95,43,102
27997,94,40,104
29306,94,44,101
31959,95,41,101
-32225,94,42,103
-30894,94,43,102
-29528,93,40,99
-28182,93,43,101
-26848,93,42,101
-25532,92,43,103
-24213,94,42,101
-22894,93,42,102
-21579,94,40,100
-20265,93,40,103
-18952,92,41,101
-17640,92,41,102
-16308,95,40,102
-15001,95,41,101
-13695,93,42,100
-12389,95,43,102
-11085,93,41,101
-9760,93,41,101
-8456,94,43,101
-7154,92,41,100
-5852,93,41,101
-4550,93,42,101
-3225,95,42,101

