t,x,y,z
-17390,94,42,103
-16086,96,42,100
-14782,93,42,99
-13477,93,41,100
-12173,93,41,103
-10867,95,41,102
-9562,93,42,101
-8257,95,41,101
-6951,92,41,102
-5623,93,44,102
-4316,94,41,102
-3010,95,43,101
-1685,93,42,102
-376,94,41,100
932,95,41,99
2239,94,43,101
3547,93,42,101
4855,94,43,100
6527,92,43,102
7899,93,42,100
10519,93,41,100
11874,93,42,102
13202,94,41,102
14535,93,43,101
15878,94,42,100
17220,94,42,101
18562,94,43,102
19893,93,41,101
21204,95,44,101
22600,92,43,102
23910,93,42,100
25216,92,42,102
26516,92,41,102
27816,93,41,101
29116,93,41,100
30417,92,42,100
31718,94,40,100
-32517,94,44,101
-31216,93,41,101
-29893,94,41,101
-28590,94,43,101
-27288,92,41,101
-25881,95,43,100
-24531,93,43,102
-23228,93,40,100
-21924,94,42,101
-20621,93,42,100
-19317,94,43,101
-17998,92,43,100
-16669,94,43,101
-15364,93,42,102
-14060,92,42,102
-12754,93,40,102
-11327,93,42,102
-9997,93,42,101
-8691,93,42,101
-7385,93,44,100
-6078,94,43,101
-4771,93,42,101
-3442,94,42,102
-2135,93,43,100
-828,93,42,100
480,94,41,100
1788,93,43,100
3096,92,42,99
4405,94,42,101
6823,93,42,100
9451,93,42,101
10805,95,42,102
12155,95,43,103
13488,94,41,101
14831,94,41,101
16173,94,42,101
17515,94,42,100
18846,94,42,101
20157,92,42,100
21467,93,42,100
22775,94,41,100
24080,93,42,100
25403,93,42,101
26703,93,43,103
28003,92,41,101
29304,92,43,101
30604,94,41,100
31920,94,42,102
-32312,93,43,102
-31011,93,43,100
-28296,92,41,101
-26917,94,41,101
-25588,94,44,101
-24285,93,43,101
-22982,94,42,100
-21679,93,43,100
-20375,93,41,101
-19071,93,43,100
-17767,92,41,101
-16463,93,42,101
-15158,95,42,101
-13854,92,42,100
-12526,92,41,100
-11221,93,41,102
-9915,92,43,102
-8537,92,42,100
-7228,95,42,101
-5922,93,42,102
-4615,93,42,100
-3308,93,42,101
-2001,95,42,102
-694,95,42,99
636,94,43,100
1944,94,41,100
3252,94,42,101
4561,94,42,101
5869,95,43,100
8477,93,42,100
9831,93,41,100
11253,94,41,103
12638,94,40,101
13981,93,44,100
15345,92,42,100
16704,94,41,100
18037,94,42,102
19348,92,42,100
20658,93,43,100
21966,95,42,101
23368,93,42,100
24682,94,42,100
25983,94,42,100
27283,93,41,100
28606,94,41,101
29906,93,41,99
31207,92,42,103
32508,94,42,101
-31726,93,42,102
-30424,93,40,100
-29122,93,42,101
-27820,94,43,100
-26517,95,41,101
-25214,95,43,101
-23870,94,43,101
-22564,94,43,100
-21261,93,43,101
-19957,94,44,101
-18653,94,41,100
-17348,93,41,101
-16043,93,43,99
-14738,91,42,100
-13433,92,44,101
-12127,93,43,100
-10799,92,41,102
-9493,93,41,101
-8186,93,40,99
-6880,94,43,101
-5573,93,43,101
-4266,92,42,101
-2958,93,41,100
-1651,96,42,100
-343,93,42,102
982,94,42,101
2315,95,43,103
3624,93,41,100
6218,93,41,100
7573,95,41,100
8901,92,41,101
10234,93,43,101
11577,93,44,100
12919,94,41,102
14696,95,43,101
16077,93,43,100
17410,92,43,101
18720,92,39,102
20028,94,42,103
21334,93,42,101
22634,93,43,102
23934,93,41,101
25234,94,41,101
27647,93,42,100
28968,92,43,100
30269,93,42,101
31592,95,43,101
-32642,95,44,101
-31340,94,44,101
-30038,94,43,100
-28735,94,43,101
-27433,93,42,100
-26130,93,43,100
-24826,95,42,100
-23523,93,42,102
-22219,93,42,102
-20893,93,42,101
-19589,94,41,99
-18284,94,42,99
-16714,95,42,102
-15072,95,41,101
-13715,95,43,101
-12014,94,41,102
-10654,93,43,100
-7601,93,41,102
-6094,93,42,100
-4743,92,42,101
-3436,93,44,100
-2129,91,43,99
-821,94,41,101
487,94,42,100
1795,94,42,100
3102,94,43,101
4411,94,43,102
5719,94,42,102
8354,94,41,101
9730,93,41,101
11094,92,42,102
12430,93,43,101
13773,93,43,100
15115,94,40,102
16457,94,42,101
17788,93,44,100
19099,93,42,101
20409,94,41,102
21717,92,42,101
23045,92,41,101
24345,93,43,102
25645,94,41,102
26945,95,43,102
28246,95,42,101
29547,94,41,102
30848,96,43,102
32149,94,42,103
-32086,94,43,103
-30784,93,42,102
-29441,91,42,101
-28137,93,43,100
-26834,94,42,102
-25531,93,42,102
-24228,93,41,101
-22924,94,42,102
-21620,94,43,100
-20316,96,43,101
-19012,92,41,101
-17708,94,43,100
-16380,94,42,102
-15075,93,42,101
-13770,94,44,101
-12464,94,42,100
-11158,93,42,100
-9852,95,42,101
-8546,93,43,100
-7239,93,42,102
-5932,92,42,102
-4608,97,43,101
-3276,94,42,100
-1968,93,43,101
-660,94,43,100
648,96,43,102
1956,94,42,100
3265,94,42,101
5850,93,41,100
7204,95,43,101
8532,93,42,103
9866,94,41,100
11231,93,43,102
12573,95,43,102
13915,94,40,101
15246,94,42,101
16557,94,42,101
17867,93,41,100
19262,93,44,100
20668,95,43,101
21974,94,42,101
23274,94,43,101
24596,94,43,101
25897,92,41,101
27308,94,43,101
28643,93,41,100
29944,92,41,101
31245,92,43,101
32548,94,43,102
-31686,94,42,101
-30384,92,42,100
-29081,93,43,100
-27756,94,42,101
-26452,94,44,102
-25149,93,40,102
-23845,94,41,102

