t,x,y,z
8439,93,41,100
9748,95,42,100
11057,94,42,101
13393,93,40,102
14758,93,42,100
16437,94,41,102
17819,96,42,103
19129,94,42,103
20439,95,41,101
21749,94,43,103
23060,94,44,101
24371,93,44,101
27086,94,42,100
28439,95,42,103
29755,96,42,103
31116,93,43,103
32483,92,41,102
-31709,93,41,100
-30376,94,44,102
-29063,95,41,102
-27750,94,43,103
-26438,93,42,103
-24784,93,43,102
-23417,94,42,101
-20510,94,40,100
-19112,95,42,101
-17786,94,42,104
-16483,95,43,102
-15179,94,42,102
-13875,95,41,100
-12571,93,40,101
-11267,95,43,101
-9886,93,43,101
-8579,94,41,101
-7274,95,42,101
-5969,94,42,102
-4641,93,43,101
-3335,95,41,100
-2029,94,41,101
-723,94,43,103
584,93,42,101
1891,95,43,100
3197,92,41,102
4505,93,42,100
5812,95,42,103
7121,94,42,101
8451,94,43,100
9760,94,40,102
11069,95,42,101
12378,95,43,101
13687,96,44,101
15023,93,42,102
16335,92,41,102
17645,93,42,103
18955,96,41,102
20265,95,43,100
21598,94,41,102
22909,94,41,102
24220,93,42,101
26825,94,41,102
28164,94,41,101
29480,93,43,103
30820,94,42,103
32262,95,42,101
-31887,95,43,101
-30554,94,43,102
-29219,93,41,101
-27905,94,42,101
-26205,94,42,102
-24851,96,41,102
-23540,94,43,101
-22235,94,42,101
-20932,93,43,99
-19629,95,42,100
-18325,92,41,102
-17021,92,43,102
-15695,94,41,101
-14391,95,43,101
-13087,93,41,101
-11782,94,42,103
-10477,94,42,101
-9172,94,41,101
-7867,94,43,102
-6561,93,44,101
-5168,94,41,102
-3846,95,42,101
-2517,94,40,103
-1211,93,43,102
114,94,42,103
1423,94,42,100
2730,94,43,101
4038,94,43,101
5346,94,44,101
6655,92,40,102
7963,94,41,101
9272,95,42,99
10603,95,40,101
11912,93,42,101
13222,94,43,101
14532,94,43,100
15842,94,40,100
17152,94,41,102
18462,94,42,102
19773,94,43,101
21084,94,43,101
22395,93,42,102
25057,94,42,99
26399,94,43,101
27715,95,42,102
29054,94,42,102
30397,92,43,102
31741,95,42,102
-32461,93,43,102
-30076,94,41,102
-28750,94,43,102
-27438,94,42,101
-26106,95,43,103
-24797,96,42,100
-23492,93,45,102
-22189,93,42,103
-20886,93,42,100
-19582,95,42,102
-18279,96,42,101
-16975,93,39,101
-15645,94,41,103
-14336,95,41,102
-13009,95,42,102
-11704,94,44,102
-10399,94,43,101
-9094,94,41,102
-7789,95,41,100
-6483,93,43,102
-5177,94,43,101
-3871,95,40,101
-2564,93,41,102
170,95,42,102
1683,94,43,101
2999,94,40,103
4408,94,41,102
5759,93,43,102
7068,93,42,102
8376,93,39,103
9711,94,42,102
11022,93,41,101
12331,93,42,101
13640,94,43,101
14972,93,41,101
16282,94,42,103
17592,95,42,101
18903,94,42,101
20213,93,42,102
21524,93,41,101
22835,92,41,102
25428,94,41,101
26767,92,40,101
28083,94,43,102
29548,95,42,101
30892,94,42,102
32236,94,42,101
-31949,95,42,101
-30634,93,43,99
-29321,93,42,101
-28009,94,41,101
-26699,95,41,101
-25390,93,42,102
-24085,93,43,101
-22760,94,41,101
-21457,94,42,102
-20153,94,40,102
-18849,92,43,100
-17546,94,42,99
-16241,93,42,102
-14937,92,42,103
-13633,96,41,101
-12328,96,43,103
-11023,96,42,102
-9696,93,41,100
-8390,93,42,102
-7084,95,42,100
-5761,93,42,101
-4452,94,41,101
-3146,92,41,103
-1839,93,41,102
-532,94,42,101
775,92,43,103
2082,95,41,102
3413,93,42,101
4721,95,41,101
6030,94,42,101
7339,93,41,100
8648,94,40,102
9957,94,42,102
11266,92,43,100
12576,96,43,102
13886,94,43,100
15196,93,42,101
16528,94,42,100
17839,93,41,102
19204,95,42,99
20517,95,41,100
23101,95,44,101
24440,95,41,101
25756,94,42,103
27096,95,43,101
28438,93,41,102
29782,93,43,102
31137,94,42,102
32450,94,42,103
-31773,94,42,101
-30461,94,42,100
-29151,94,41,100
-27842,96,42,101
-26537,95,42,103
-25159,94,43,102
-23799,93,42,103
-22474,95,42,101
-21146,94,40,102
-19842,92,43,100
-18538,92,43,102
-17234,94,42,101
-15929,95,43,103
-14624,94,42,102
-13319,94,44,101
-12014,95,39,101
-9746,94,41,102
-8384,93,42,102
-6642,94,40,102
-5270,93,41,102
-3646,95,41,102
-2203,94,41,101
-883,93,43,101
424,95,41,101
1732,94,41,101
3062,95,42,102
4372,93,42,102
5681,91,42,100
7012,94,41,102
8321,92,42,102
9630,94,42,101
10940,95,41,103
12249,93,40,101
13560,94,43,103
14870,95,43,102
16180,94,42,101
17491,94,44,101
18802,94,41,99
22053,92,42,100
24808,95,42,102
26148,95,43,102
27495,95,40,102
28841,94,43,103
30184,94,42,100
31527,95,44,100
-32676,93,43,102
-31362,95,42,101
-30049,94,42,101
-28715,94,43,103
-27405,95,43,101
-26096,92,41,102
-24791,95,40,100
-23488,95,43,101
-22185,93,41,102
-20881,93,42,100
-19577,93,43,102
-18273,94,42,100
-16969,94,40,102
-15643,94,42,102
-14338,94,40,102
-12957,94,42,101
-11645,95,42,102
-10340,94,42,102
-9035,94,42,100
-7729,93,41,102
-6423,95,42,103
-5117,94,43,102
-3810,95,42,102
-2481,94,41,102
-1174,94,40,102
133,94,42,101
1441,93,42,101
2749,94,41,101
4058,94,42,104
5366,92,42,100
6675,94,42,102
7984,95,42,103
9293,94,42,103
10625,96,43,101
12047,94,43,103
13400,93,42,102
14710,93,42,102
16020,94,42,102
17331,95,42,103
18642,94,42,103
19953,94,41,102
22521,96,42,102
23858,94,40,101
25196,95,41,103
26536,94,43,101
27878,93,41,101
29222,94,43,102
30555,93,40,100
31945,93,43,100
-32251,93,40,100
-30939,94,42,103
-29630,94,40,101
-28305,93,42,102
-26975,93,42,102
-25672,93,43,102
-24369,94,43,101
-23065,94,42,102
-21761,95,40,102
-20457,93,42,102
-19153,94,42,102
-17849,93,43,102
-16544,96,43,102
-15240,93,41,102
-13912,95,42,102
-12607,94,43,101
-11301,94,41,101
-9996,93,42,100
-8690,94,42,101
-7383,95,42,104
-6077,94,41,102
-4770,94,41,102
-3446,95,42,100
-2137,95,42,102
-807,94,43,102
502,93,42,103
1810,95,43,102
3119,94,43,103
4428,95,43,102
5737,93,42,100
7046,95,42,102
8355,97,41,100
9665,94,42,102
12047,94,43,100
13406,94,40,103
14717,95,41,102
16027,92,41,102
17338,93,42,103
18649,93,40,100
21253,95,43,103
22658,95,43,103
23976,94,42,103
25316,94,41,102
26658,95,41,102
28024,95,42,100
29357,95,42,101
30671,93,42,102
31984,95,43,102
-32240,93,40,101
-30931,94,41,101
-29622,94,41,102
-28317,93,41,103
-27013,93,43,101
-25710,94,41,103
-24071,93,42,101
-22691,94,42,102
-21387,93,42,101
-20083,94,42,101
-18762,95,42,102
-17247,95,43,103
-15611,95,41,104
-14243,95,42,102
-12938,92,43,101
-11632,95,43,102
-10304,95,41,101
-8998,94,39,101
-7692,95,43,103
-6386,93,42,102
-5079,96,42,102
-3772,93,42,101
-2465,95,42,101
-1158,95,42,101
151,95,42,101
1569,93,42,101
2918,92,41,103
4226,94,43,101
5535,95,43,102
6864,95,43,101
8176,93,42,102
9486,94,42,103
10796,93,41,102
12105,93,41,104
13416,94,41,102
14726,94,43,101
16059,94,41,102
17370,94,41,101
19960,92,42,103
21298,94,42,102
22613,94,41,100
23953,94,42,103
25295,95,43,101
26639,93,44,101
27972,93,41,102
29285,93,42,102
30620,94,43,102
31950,93,41,102
-32274,94,41,103
-30965,93,43,102
-29660,94,40,101
-28357,95,42,101
-27054,94,42,102
-25751,94,41,101
-24447,96,42,101
-23143,95,43,101
-21817,94,40,101
-20513,96,43,101
-19208,94,43,102
-17904,93,43,101
-16598,94,42,101
-15294,93,42,100
-13988,93,42,103
-12682,95,42,102
-11377,95,42,103
-10070,94,42,102
-8695,93,43,103
-7387,93,42,103
-6080,93,41,102
-4773,94,42,103
-3465,94,43,101
-2157,94,42,102
-849,94,42,101
460,94,42,101
1769,96,42,102
3078,94,41,101
4409,94,41,102
5718,93,41,101
7028,92,42,101
8338,93,41,100
9648,93,41,102
11575,93,41,102
12934,94,42,102
14245,93,41,101
15586,94,42,102
18161,95,42,102
19684,95,43,101
21332,95,41,102
22755,95,41,102
24098,94,41,101
25442,93,42,100

