t,x,y,z
-27257,94,41,99
-25955,96,43,100
-24600,94,43,102
-23273,95,42,100
-21970,94,44,100
-19647,94,42,101
-18288,94,40,103
-16982,94,43,100
-15679,95,44,100
-14374,94,39,100
-13070,93,39,100
-11765,93,40,100
-10460,92,41,99
-9132,93,40,101
-7826,94,42,101
-6520,94,42,102
-5214,93,40,101
-3908,94,41,100
-2601,95,42,100
-1294,92,40,101
43,94,40,99
1431,93,40,100
2765,94,40,100
5427,92,40,101
6778,93,39,100
8111,93,38,99
9454,93,35,99
12433,93,33,97
13831,87,26,88
15180,82,24,77
16905,78,27,69
18277,75,34,61
19610,72,38,62
20946,68,36,70
22257,62,32,74
23672,54,25,74
25049,47,20,68
26356,38,19,61
27656,36,23,59
28956,33,23,57
30256,32,24,56
31557,32,30,57
-32678,35,31,60
-31355,35,36,65
-30053,39,35,68
-28752,43,38,74
-27450,49,36,77
-26148,52,35,82
-24846,60,37,81
-23543,66,39,82
-22240,65,40,87
-20938,70,43,86
-19634,76,45,91
-18309,77,45,93
-17005,82,45,95
-15683,85,45,97
-14377,85,43,99
-13072,87,43,99
-11768,89,43,99
-10462,92,41,101
-9156,90,43,101
-7851,90,42,100
-6545,91,41,101
-5216,93,43,102
-3910,92,45,102
-2603,91,42,100
-1296,93,43,100
11,93,42,102
1318,93,42,101
2625,95,42,100
5261,92,43,101
6612,92,43,101
7945,95,42,101
9361,93,43,100
10714,93,41,101
12063,93,43,101
13412,94,42,102
14757,92,42,100
16102,94,42,100
17436,94,43,100
18749,94,43,101
20061,94,43,101
21371,93,42,102
22699,93,42,102
23999,92,42,102
25299,94,42,100
26599,94,41,100
27899,93,42,100
29200,93,43,100
30501,94,43,100
31803,95,43,101
-32432,93,41,101
-31105,93,43,101
-29709,94,42,102
-28376,95,42,102
-27071,94,43,99
-25768,95,42,101
-24465,92,41,101
-23162,96,42,100
-21859,93,41,101
-20556,94,42,99
-19252,93,41,103
-17948,95,42,101
-16621,95,43,100
-15317,92,42,101
-14012,93,43,100
-12400,92,41,101
-11058,96,43,102
-9752,94,42,101
-8446,95,43,101
-7140,94,42,101
-5808,94,42,100
-4381,94,43,101
-3033,93,42,101
-1726,92,42,102
-419,95,42,101
1919,93,42,101
4600,94,42,99
5953,94,43,101
7284,92,41,100
8627,94,42,101
9978,94,42,101
11326,96,42,102
12697,94,41,102
14043,93,41,101
15387,94,41,102
16721,94,41,101
18034,95,43,100
19374,94,43,99
20686,93,43,100
21992,93,43,101
23291,94,43,101
24592,92,42,101
26303,94,42,102
27665,96,41,100
28965,94,42,101
30266,93,43,101
-32478,94,41,102
-31093,94,41,101
-29683,93,41,101
-28369,96,41,102
-27067,93,42,101
-25765,91,41,101
-24440,95,42,101
-23137,93,42,100
-21756,93,41,100
-20450,93,43,103
-19147,94,45,100
-17843,95,42,101
-16539,94,43,102
-15235,93,42,102
-13931,94,42,102
-12626,94,42,101
-11298,94,41,100
-9992,95,42,101
-8686,92,41,100
-7380,93,41,100
-6074,93,44,101
-4768,93,43,100
-3461,94,42,101
-2154,93,43,100
-847,93,43,101
460,94,42,102
1790,95,42,100
4452,91,43,101
5906,93,42,101
7251,93,42,102
8594,94,42,101
9945,92,41,101
11293,94,43,100
12642,94,42,101
13987,95,43,100
15333,95,42,100
16690,94,41,102
18004,93,41,102
19316,93,42,100
20626,95,42,100
21932,94,42,102
23232,92,43,102
24532,94,43,103
25832,93,42,102
27133,95,42,102
28451,93,41,103
29776,94,42,103
31173,93,43,100
32518,95,42,99
-31712,93,42,101
-30410,93,43,101
-29107,94,41,99
-27805,93,42,99
-26502,95,44,102
-25199,94,42,100
-23896,93,42,101
-22570,94,43,101
-21267,93,41,101
-19963,93,41,100
-18658,95,42,102
-17354,92,42,102
-16049,93,43,101
-14744,95,41,101
-13438,93,41,102
-12115,93,43,99
-10807,94,42,101
-9478,94,42,101
-8172,94,43,101
-6865,95,41,100
-5558,93,43,100
-4251,95,42,103
-2944,92,42,102
-1636,94,42,102
-329,95,44,100
2278,93,42,101
3632,93,41,102
4985,94,42,102
6328,93,41,101
7679,92,43,102
9028,93,42,101
10376,94,42,103
11722,94,42,100
13114,93,40,100
14449,94,42,102
15763,96,42,103
17074,92,44,101
18407,93,43,101
19712,92,43,101
21012,94,43,102
23331,93,41,100
24678,92,43,100
25978,94,43,101
27279,95,42,101
28580,93,44,102
29881,93,41,100
31182,94,43,100
32506,94,41,101
-31728,94,42,101
-30426,95,41,103
-29124,94,41,101
-27794,94,43,101
-26489,93,42,101
-25089,94,41,101
-23771,94,41,101
-22467,94,42,102
-21164,95,41,101
-19838,94,42,100
-18533,94,43,100
-17229,93,42,101
-15924,93,42,101
-14619,94,42,103
-13313,95,43,99
-10412,94,44,100
-8949,94,41,100
-7631,94,42,101
-6325,93,43,101
-4996,95,42,102
-3689,93,41,101
-2348,94,43,102
-1038,94,42,101
269,94,42,100
2905,95,42,100
4377,93,42,101
5723,94,44,102
7066,93,43,101
8418,94,42,101
9789,94,42,101
11138,94,41,100
12483,93,43,101
13829,93,43,102
15163,94,42,103
16477,93,43,101
17789,94,43,100
19100,94,42,100
20405,94,41,103
21723,94,42,101
23048,92,43,102
24349,92,42,102
25649,93,43,100
26951,92,43,100
28252,94,43,100
29553,94,42,99
30855,94,41,101
32157,94,43,102
-32077,93,41,101
-30775,94,44,101
-29450,93,42,101
-28147,92,42,100
-26844,94,43,101
-25541,94,41,100
-24237,95,44,100
-22934,93,41,101
-21630,92,41,101
-20325,94,43,102
-19020,94,42,101
-17698,92,42,101
-16368,94,41,101
-15063,94,43,101
-13757,94,43,100
-12451,95,41,101
-11145,93,42,101
-9838,92,42,100
-8531,94,41,99
-7225,93,42,99
-5917,94,43,101
-4610,94,42,102
-3280,96,42,99
-1972,94,42,100
623,94,43,100
1979,92,42,101
3310,94,43,100
4653,95,41,101
6005,93,41,100
7404,93,40,101
8830,94,42,102
10215,93,41,103
11588,95,42,99
12923,94,43,100
14236,95,42,99
15548,95,44,102
16859,92,43,101
18164,96,42,99
19465,93,42,101
20765,94,42,100
22065,95,43,99
23366,95,42,99
24689,95,41,101
25991,95,42,101
27292,94,42,101
28594,95,42,101
29896,93,41,101
31215,95,42,101
32519,93,42,102
-31714,93,44,101
-30411,95,42,101
-29108,94,42,102
-27783,93,43,101
-26479,94,42,102
-25091,92,42,103
-23749,94,44,101
-22440,93,41,100
-20111,93,44,101
-18360,93,43,102
-17003,94,42,100
-15698,94,41,102
-14392,94,42,99
-13064,92,42,101
-11758,92,43,102
-10452,95,42,100
-9115,92,42,99
-7803,94,42,101
-6496,94,42,101
-5189,93,42,101
-3882,93,43,100
-2574,96,40,102
69,94,42,101
1446,95,42,102
2777,93,43,102
4120,93,41,101
5797,95,42,100
7193,96,44,101
8822,92,42,100
10280,94,43,101
11631,95,43,100
12965,95,41,101
14278,95,42,102
15632,94,42,100
16947,94,42,101
18252,94,42,100
19552,92,41,101
20852,93,41,102
22152,94,41,101
23452,94,42,100
24753,94,41,101
26054,93,41,102
27355,95,40,101
28679,94,44,101
29981,93,42,103
31283,94,44,101
32584,93,43,101
-31649,93,43,101
-30347,93,42,101
-29044,94,41,101
-27741,94,43,104
-26438,95,44,101
-25134,94,42,101
-23749,94,44,101
-22446,94,41,101
-21031,93,41,101
-19711,93,42,101
-18406,95,41,102
-17101,93,42,100
-15795,94,42,102
-14489,94,43,101
-13183,94,42,102
-11877,94,42,102
-10548,92,43,102
-9242,95,42,103
-7935,94,42,101
-6627,92,41,102
-5320,93,42,101
-4013,94,43,100
-1388,93,41,101
-22,94,43,102
1318,92,42,100
2661,94,41,102
4034,94,41,100
5383,93,42,101
6731,93,42,101
8077,94,43,102
9421,95,42,101
10757,94,41,103
12333,95,42,102
14003,94,43,101
15324,93,42,101
16630,94,44,102
17952,93,42,100
19252,94,43,101
20552,94,41,103
21852,93,43,101
23153,94,43,101
24454,94,42,102
25781,96,43,103
27087,94,43,101
28388,94,42,102
29690,95,43,101
31014,94,42,101
32316,94,43,101
-31917,91,41,102
-30614,94,41,102
-29312,95,41,101
-28009,94,43,100
-26705,94,42,102
-25402,94,43,101
-24098,94,41,102
-22794,94,42,100
-20895,94,44,103
-19536,94,42,102
-18228,94,43,101
-16922,94,42,100
-15615,93,43,100
-14273,93,42,102
-12964,93,43,101
-11658,92,41,101
-10351,95,43,100
-9044,94,43,101
-7715,95,44,101
-6408,93,43,102
-5100,94,40,102
-2502,95,42,100
-1147,93,41,101
184,93,43,103
1527,94,41,101
2878,95,42,101
4227,95,41,102
5576,93,42,100
6943,94,41,102
8288,95,41,101
9672,95,42,101
10987,94,43,100
12299,94,42,102
13777,94,43,100
15093,93,43,102
16393,93,42,101
17693,95,41,101
18994,94,41,101
20316,93,43,102
21617,93,44,101
22918,95,43,100
24219,94,40,102
25521,94,41,102
26822,94,42,100
28124,93,41,102
29426,95,41,102
30729,95,41,101
32031,95,43,102
-32180,94,42,101
-30860,93,42,102
-29554,95,43,103
-28251,95,42,102
-26947,93,42,103
-25643,94,40,101
-24339,94,40,102
-23034,96,43,101
-21730,93,42,102
-20424,94,42,101
-19096,93,42,102
-17790,94,43,100
-16242,94,41,102
-14600,95,41,101
-12896,95,42,101
-11530,93,42,103
-9910,93,42,102
-8569,92,41,99
-7262,95,42,100
-5923,93,42,102
-3266,96,45,102
-1910,93,42,100
-579,93,42,102
763,93,42,102
2115,95,41,102
3463,93,42,103
4812,93,41,101
6157,94,44,102
7503,93,44,103
8837,93,41,101
10173,93,41,101
11485,94,41,102
12796,91,42,101
14434,92,42,100
15775,93,44,104
17075,96,43,102
18375,94,42,101
19702,94,44,102
21005,93,43,101
22306,93,43,101
23630,94,42,101
24931,94,42,101
26233,93,40,102
27535,95,43,102
28837,92,41,102
30140,93,42,101
31442,94,42,101
32747,94,42,100
-31434,94,43,101
-30128,93,43,102
-28802,94,42,102
-27498,94,42,101
-26194,93,43,101
-24889,93,43,103
-23585,95,42,101
-22280,96,44,100
-20903,94,41,102
-19593,93,42,101
-18161,94,43,101
-16810,93,43,101
-15481,94,42,101
-14174,93,43,102
-12868,93,42,101
-11561,94,41,101
-10253,93,42,101
-8946,93,43,102
-7638,94,42,102
-5011,95,42,102
-3656,92,42,102
-940,94,41,101
603,95,41,101
1963,94,42,102
3313,93,41,102
4695,95,43,101
6043,92,42,102
7388,93,41,100
8723,95,42,102
10036,94,42,102
11348,93,43,100
12659,94,43,100
13987,94,42,102
15287,94,42,101
16587,93,42,102
17887,95,42,103
19293,93,42,101
20634,94,42,101
21935,93,42,100
23236,94,40,101
24923,94,42,101
26530,92,44,101
27884,94,41,100
29214,93,43,101
30519,94,41,100
31822,95,40,100
-32411,92,42,101
-31108,94,41,104
-29805,96,41,99
-28502,95,42,100
-27198,93,41,100
-25893,93,41,100
-24566,94,41,101
-23262,93,43,101
-21957,93,43,102
-20651,93,43,101
-19346,93,42,100
-18040,94,45,101
-16734,95,44,102
-15427,94,43,101
-14121,94,44,101
-12814,94,43,101
-11467,94,41,101
-10157,93,41,101
-8850,95,43,101
-7542,94,42,100
-4915,94,41,101
-3560,92,40,101
-2229,94,41,102
-886,93,42,102
465,93,42,101
1814,94,41,102
3185,92,42,100
4530,92,43,101
5875,94,42,101
7208,94,42,102
8522,95,43,101
9833,94,43,100
11143,93,43,103
12448,95,41,102
13797,94,41,101
15099,93,43,102
16520,94,44,101
17843,94,43,102
19144,94,42,101
20445,93,43,101
21746,94,42,100
23047,94,43,100
24349,94,42,101
25651,94,42,101
26953,94,43,101
28255,93,42,101
29580,94,43,101
30882,93,42,101
32185,93,41,102
-32048,94,42,101
-30744,93,42,101
-29440,93,42,101
-28137,94,42,100
-26815,94,44,103
-25509,93,41,101
-24204,94,43,102
-22876,94,42,100
-21570,94,42,100
-20265,94,43,101
-18959,93,43,99
-17652,94,42,100
-16346,94,42,101
-15040,95,42,101
-13733,95,43,101
-11415,94,41,102
-10018,93,43,101
-8462,95,43,101
-5519,93,42,101
-3680,93,43,101
-1981,95,42,101
-606,95,42,101
745,93,43,100
2094,94,43,100
3442,95,42,101
4788,93,43,102
6133,95,41,101
7488,94,42,102
8802,92,41,100
10113,94,42,102
11423,94,42,101
12729,93,42,102
14029,95,42,102
15329,94,41,101
16629,94,41,102
17929,93,42,102
20677,96,41,103
22045,95,43,101
23384,94,41,101
24687,94,41,100
25989,95,41,101
27291,94,43,100
28593,94,42,101
29895,94,42,101
31198,94,42,101
32501,94,43,99
-31733,94,43,102
-30407,94,41,100
-29104,92,44,103
-27800,94,42,99
-26496,93,41,101
-25192,92,42,101
-23888,94,41,101
-22583,92,42,101
-21277,94,43,102
-19972,94,42,102
-18666,93,42,102
-17282,93,43,101
-15973,92,42,101
-14584,94,42,99
-13255,94,43,101
-11948,94,43,102
-10641,93,43,101
-9334,95,44,101
-8026,94,41,102
-5381,94,42,102
-4026,94,42,100
-2673,94,42,101
-1330,93,41,101
21,95,42,101
1370,93,42,102
2719,93,43,100
4064,94,43,100
5409,94,42,100
6753,93,43,103
8073,94,42,101
9387,94,42,102
10719,94,41,101
12025,94,41,101
13325,92,42,102
14625,93,42,100
15925,94,42,102
17225,94,42,100
18526,92,42,101
19827,93,43,101
21128,92,43,102
22430,95,42,100
23754,93,43,101
25056,94,42,101
26358,96,44,101
27756,93,42,102
29104,93,43,101
30407,93,42,101
31721,95,43,100
-32506,94,42,101
-31200,95,44,100
-29896,94,43,103
-28570,94,42,104
-27266,94,42,101
-25961,94,43,100
-24656,95,43,102
-23351,94,43,103
-22045,95,43,101
-20739,94,43,101
-19433,93,43,102
-18127,95,41,102
-16821,95,42,101
-15492,94,43,101
-14185,95,43,102
-12877,94,44,100
-11570,94,43,101
-10263,94,43,101
-7652,93,42,101
-6294,94,42,102
-4963,95,45,101
-3621,95,40,101
-2269,93,41,101
-898,94,41,100
450,93,42,101
1796,94,43,102
3141,93,43,100
4474,91,41,100
5788,93,43,101

