t,x,y,z
12204,92,41,102
13515,94,43,101
14824,95,40,101
16149,94,42,103
17452,93,42,101
18755,93,42,101
20457,94,41,103
21821,94,41,102
23125,93,42,102
24429,94,42,101
25733,93,42,102
27038,94,42,101
28342,94,43,102
29739,95,42,101
31046,93,43,103
32352,94,41,103
-31879,94,43,101
-30571,92,41,101
-29152,94,40,101
-26560,93,43,101
-25064,93,41,102
-23744,95,39,103
-22437,93,42,102
-21107,93,40,101
-19799,93,43,102
-18491,92,41,101
-17183,93,43,102
-15874,93,41,102
-14565,93,42,101
-13256,95,41,102
-11912,93,42,102
-10601,95,42,103
-9291,92,42,100
-7958,94,41,102
-6647,92,42,101
-5336,92,42,100
-4026,93,42,103
-2714,95,41,101
-102,94,43,101
1235,93,41,102
2553,93,43,101
3892,93,41,101
5236,92,42,101
6602,93,42,101
7936,93,43,103
9249,94,41,100
10562,94,41,102
11975,93,41,101
13344,93,41,100
14655,93,42,101
15958,93,41,103
17261,92,43,104
18564,93,42,101
19889,95,42,103
21193,94,40,102
22496,94,40,102
23800,94,43,103
25104,94,43,101
26409,95,42,101
27713,92,42,100
29018,93,43,100
30323,94,42,103
31628,94,41,102
-32580,93,42,101
-31274,93,42,102
-29968,93,40,101
-28662,92,41,102
-27337,91,41,101
-26028,94,40,100
-24721,93,41,100
-23414,94,43,101
-22106,95,42,102
-20798,93,42,101
-19467,91,44,103
-18159,94,40,102
-16850,92,42,102
-15541,94,41,101
-14232,94,42,102
-12922,94,40,101
-11612,93,41,102
-10302,95,42,102
-8991,94,42,101
-7680,93,42,102
-6347,92,41,102
-5036,94,42,102
-2414,94,41,103
-1075,93,41,104
243,94,41,103
1582,94,42,102
2926,93,41,101
4353,94,42,101
5714,94,44,101
7027,92,41,102
8363,94,41,100
9676,93,43,101
10986,94,40,103
12295,95,42,102
13598,94,41,102
14901,96,41,101
16204,92,42,102
17507,93,42,101
18811,93,41,101
20114,92,41,102
21441,93,41,102
22761,94,42,103
24068,94,43,102
25372,93,40,101
26677,93,42,101
28953,92,42,102
30316,93,41,101
31624,92,42,101
-32606,94,43,100
-31300,94,41,102
-29971,95,42,101
-28664,94,41,100
-27358,93,42,103
-26051,95,42,101
-24743,92,43,101
-23435,95,42,102
-22127,94,41,103
-20818,93,43,102
-19509,93,42,103
-18200,94,42,104
-16626,92,42,102
-14998,93,42,102
-13639,94,43,103
-12329,93,41,100
-10591,92,41,103
-9230,93,40,103
-7920,95,40,102
-5163,93,43,101
-3782,94,42,103
-1170,93,42,103
190,92,43,102
1508,93,42,101
2847,94,41,101
4191,93,42,102
5534,93,40,102
6868,93,43,101
8217,94,42,100
9533,92,41,102
10847,93,43,102
12157,93,42,103
13488,95,42,103
14791,93,41,101
16094,92,43,102
17397,96,42,101
18700,95,41,103
20004,93,43,102
21308,93,41,102
22612,93,40,101
23916,92,39,101
25220,94,44,101
26547,93,42,102
27852,93,43,103
29157,94,41,101
30463,95,41,102
31768,92,39,103
-32331,93,42,101
-31018,94,41,102
-29712,93,42,103
-28405,95,41,101
-27099,94,42,101
-25668,93,42,101
-24354,96,42,102
-23045,93,41,102
-21737,95,41,101
-20429,93,41,103
-19120,93,42,102
-17811,93,41,100
-16502,93,43,101
-15193,93,40,104
-13884,95,43,102
-12551,93,43,100
-11241,93,41,102
-9930,94,42,102
-8608,95,42,102
-7291,92,43,102
-5977,95,41,102
-3396,92,42,104
-2059,94,42,103
-741,94,40,101
598,93,42,103
1964,95,41,100
3308,93,41,101
4642,92,41,103
5956,93,43,102
7269,93,41,102
8582,94,42,101
9893,93,42,101
11202,94,41,102
12505,93,44,101
13807,93,44,102
15133,95,42,101
16451,94,42,101
17759,93,41,103
19063,94,42,102
20476,95,42,103
21821,93,42,102
23125,93,41,102
24430,94,41,102
25735,92,42,103
27040,93,41,101
28368,94,42,102
29673,92,41,103
30979,93,41,102
32285,93,42,102
-31944,93,41,102
-30638,93,42,101
-29331,93,41,103
-28024,94,41,101
-26716,93,40,101
-25408,94,42,102
-24061,93,42,102
-22750,93,42,101
-21441,94,42,100
-20132,93,43,103
-18823,94,42,101
-17514,92,41,101
-15174,95,41,102
-13829,94,41,102
-12516,93,41,104
-11206,95,42,103
-9873,94,42,102
-8562,94,42,103
-7250,93,41,102
-4662,93,41,100
-3325,92,42,101
-2008,93,42,102
-668,94,41,101
1203,91,41,102
2555,94,41,102
3889,95,42,101
5225,94,42,102
6538,93,41,101
7944,93,42,101
9283,93,42,101
10592,93,42,101
11895,92,39,101
13197,93,41,102
15967,93,42,101
17382,95,41,102
18687,94,41,101
20013,95,42,101
21318,93,43,101
22622,94,42,102
23926,94,41,102
25231,92,42,102
26572,94,40,103
27879,94,43,100
29184,93,41,102
30490,95,41,102
31846,94,43,102
-32348,94,42,101
-31041,94,42,102
-29396,94,42,102
-28035,94,39,101
-26728,95,38,102
-25420,94,38,100
-24112,93,34,97
-22804,90,32,93
-21495,88,31,89
-20186,84,32,83
-18855,82,32,78
-17546,78,35,78
-16237,74,34,81
-14927,65,31,85
-13590,60,26,81
-12277,55,22,74
-10966,55,23,70
-9655,53,23,66
-8249,52,25,64
-6897,51,26,64
-4260,51,25,63
-2923,50,28,64
-1605,53,31,70
-265,54,32,76
1078,59,35,79
2422,62,38,81
3756,65,39,84
5070,70,39,88
6384,75,42,93
7697,79,43,95
9030,83,42,99
10354,83,42,100
11662,85,42,99
12965,89,42,99
14268,91,41,102
15571,90,43,103
16875,92,42,103
18179,93,40,101
19483,93,41,101
20787,93,42,101
22114,92,41,103
23419,94,41,102
24724,94,41,102
26029,93,42,101
27334,93,41,102
28640,92,42,101
29946,93,42,102
31252,93,42,101
32559,93,41,102
-31671,94,42,101
-30342,94,42,101
-28980,93,43,103
-27670,93,42,101
-26362,94,41,102
-25054,93,41,102
-23745,92,41,102
-22342,95,43,102
-21022,91,41,102
-19713,94,42,103
-18403,93,41,102
-17071,93,43,103
-15761,94,43,100
-14451,93,41,101
-13140,94,41,100
-11829,95,42,103
-10518,94,43,101
-9206,95,43,100
-6625,93,41,102
-5288,95,40,101
-3953,93,42,103
-2589,94,41,103
-1245,93,42,100
99,93,41,101
1433,93,42,102
2746,93,41,101
4060,95,41,99
6426,93,41,102
7748,94,42,102
9057,92,41,102
10360,94,42,102
11685,95,42,102
12988,95,40,102
14292,93,43,101
15595,94,42,100
16899,94,41,101
18203,93,41,102
19507,93,41,103
20840,93,43,103
22150,92,40,101
23455,93,42,103
24782,93,41,102
26088,93,41,101
27393,93,41,101
28952,94,42,102
30595,93,40,100
31922,92,42,103
-32307,94,41,102
-30573,95,42,102
-27708,95,41,104
-26371,94,42,104
-25041,92,41,101
-23733,93,41,100
-22424,92,43,100
-21116,93,41,100
-19773,94,42,100
-18460,93,41,101
-17151,94,43,100
-15841,92,41,101
-14531,95,42,103
-13221,93,42,103
-11888,95,39,102
-10577,93,41,100
-9266,94,42,103
-7955,94,42,101
-5340,94,41,102
-4003,94,43,103
-2686,94,41,101
-1346,93,44,102
-3,93,41,101
1341,94,41,102
2697,93,42,101
4011,94,40,102
5381,95,41,101
6698,92,41,102
8009,93,44,101
9317,94,40,100
10620,93,41,102
12017,92,41,100
13338,94,42,103
14642,94,42,101
15967,94,42,99
17271,93,42,102
18575,92,42,100
19879,93,43,103
21183,92,41,102
22488,93,42,99
23793,93,43,101
25098,93,40,100
26403,95,41,103
27709,93,40,101
29037,94,41,101
30359,93,41,103
31669,93,42,100
-32560,93,41,101
-31253,93,42,102
-29946,93,43,101
-28639,96,42,100
-27331,95,42,102
-26023,93,41,101
-24714,94,42,101
-23384,94,42,100
-22075,96,42,102
-20351,93,41,103
-19008,94,43,101
-17699,92,41,103
-16389,95,41,101
-15078,94,41,102
-13768,91,41,102
-12457,94,40,102
-11120,93,42,103
-9781,92,42,102
-7181,94,41,103
-5843,94,42,101
-4526,92,43,102
-3186,92,41,103
-1843,93,43,102
-408,96,42,101
971,93,42,101
2287,94,42,102
3600,94,43,101
4936,94,42,103
6246,95,42,102
7555,93,40,102
8858,92,42,104
10161,93,41,102
11463,96,41,101
12767,95,42,102
14085,93,42,103
15394,94,41,102
16698,94,42,102
18024,92,43,101
19328,92,43,101
20633,93,42,101
21938,94,42,102
23243,93,39,100
24548,95,42,102
26899,94,41,101
28242,94,43,100
29551,93,43,103
30857,93,41,103
32186,94,41,103
-32043,94,40,101
-30736,93,42,101
-29429,93,41,101
-28120,95,42,102
-26745,94,41,102
-25432,95,43,101
-24123,91,42,103
-22814,95,43,101
-21505,94,42,102
-19773,94,41,103
-18317,93,43,101
-16993,93,42,101
-15683,93,41,102
-14372,92,43,101
-13062,91,41,102
-11751,94,41,102
-10439,94,42,103
-6344,94,42,103
-4919,93,42,102
-3579,95,40,105
-2240,92,41,100
-861,94,42,102
485,94,41,101
1819,93,41,103
3133,93,40,102
4446,94,43,103
5759,94,42,102
7070,92,41,104
8378,94,40,101
9704,92,42,103
11006,94,41,101
12309,94,42,102
13613,92,41,102
14916,93,41,102
16586,94,43,101
17913,94,40,104
19217,92,41,102
20521,93,43,102
21826,93,42,101
23174,94,42,103
24485,95,42,102
25793,92,42,102
27098,95,42,101
28404,93,41,103
29710,95,41,102
31017,93,41,102
32323,93,42,100
-31906,94,42,100
-30599,94,42,103
-29171,93,43,102
-27822,93,42,103
-26512,93,41,101
-25204,94,44,102
-23895,94,40,102
-22586,93,42,103
-21277,93,41,101
-19968,94,41,103
-18659,95,43,101
-17331,93,44,101
-15996,93,42,100
-14685,94,42,103
-13374,94,42,102
-12064,94,41,103
-10752,94,41,100
-7810,93,40,101
-6424,93,43,102
-5108,92,42,102
-3769,93,42,101
-2425,93,42,101
-1059,92,42,101
275,92,42,101
1588,95,42,101
2902,93,42,101
4215,93,42,102
5525,93,41,100
6834,93,40,102
8206,92,41,101
9511,93,42,102
10814,94,42,101
12140,93,42,101
13443,93,40,103
14747,94,41,102
16145,94,41,101
17464,92,42,103
18769,93,41,102
20073,93,41,103
21378,91,41,100
22683,94,43,102
23988,94,42,99
25316,94,41,100
26622,93,42,100
27928,92,41,102
29234,92,41,100
30541,94,41,101
31848,93,42,102
-32364,93,43,101
-31055,93,42,101
-29746,95,41,101
-28438,92,43,99
-27108,93,41,100
-25799,93,41,102
-24490,95,42,101
-23181,94,42,101
-21872,95,42,101
-20562,93,42,102
-19253,92,40,100
-16961,93,41,102
-15554,93,42,101
-14243,94,40,102
-12910,92,43,103
-11598,95,41,101
-8990,93,42,101
-7618,93,43,103
-6300,93,41,102
-4961,94,42,102
-3617,92,42,103
-2273,93,41,101
-939,93,40,101
374,95,42,101
1710,95,42,103
3023,92,41,101
4333,94,41,101
5642,95,42,101
7156,94,42,101
8801,93,42,102
10172,94,40,101
11475,94,42,104
14185,94,43,103
15676,93,40,102
17016,95,41,103
18356,93,41,101
19663,95,42,103
20967,94,41,102
22272,93,41,101
23577,93,42,99
24883,93,41,101
26188,93,42,101
27494,93,41,100
28800,93,41,102
30128,96,42,103
31435,91,40,102
32742,93,42,102
-31487,93,42,100
-30180,93,42,102
-28871,94,41,101
-27564,94,41,102
-26255,93,40,101
-24947,94,44,101
-23638,93,42,102
-22252,93,40,101
-20941,91,41,103
-19631,93,43,102
-18321,95,42,101
-17011,94,40,101
-15700,93,41,102
-14296,94,43,101
-12972,93,42,101
-11660,94,42,101
-9057,93,42,101
-7691,91,42,100
-6375,93,42,102
-5036,95,41,101
-3692,93,42,101
-2349,94,41,103
-1015,95,42,101
299,93,40,101
1630,94,40,103
2945,94,41,101
4256,95,42,100
5587,95,41,99
6890,94,42,100
8192,94,43,101
9495,94,42,101
10799,94,41,101
12102,93,43,102
13406,94,43,100
14710,95,42,101
16014,93,41,100
17318,94,40,102
18645,94,42,103
19950,95,44,102
21255,94,42,103
22560,93,43,102
23866,95,43,102
25171,95,41,102
26478,94,41,103
27801,94,41,102
29110,93,42,101
30416,93,42,101
31746,94,42,100
-32483,94,42,101
-31174,95,42,101
-29867,94,41,101
-28558,95,41,102
-27250,94,42,102
-25941,94,42,102
-24632,92,41,101
-23323,95,41,101
-22013,94,41,102
-20558,95,41,101
-19218,93,41,102
-17908,94,40,102
-16597,94,41,101
-15286,94,42,103
-13957,93,41,102
-11394,93,39,100
-10050,93,41,102
-8735,92,41,103
-7396,94,42,102
-6030,95,41,102
-4686,93,42,102
-3352,93,41,102
-2039,93,42,101
-725,94,40,101
588,92,42,102
1898,92,41,103
4193,92,42,101
5563,92,42,101
6865,95,42,101
8191,93,41,101
9494,92,41,101
10798,93,41,101
12168,93,39,102
13475,95,42,101
14779,92,41,101
16083,95,41,101
17388,93,41,100
18693,95,42,102
20092,95,41,101
21433,92,42,102
22739,94,41,101
24417,95,42,103
25824,94,43,105
27133,94,41,100
28439,94,42,101
29746,94,41,101
31053,94,43,100
32360,94,43,102
-30537,93,42,100
-28855,93,44,100
-27533,92,43,101
-26224,95,42,100
-24915,94,42,101
-23606,95,43,103
-22297,94,42,101
-20987,95,42,102
-19677,95,41,101
-18366,94,41,101
-17056,92,43,103
-15722,92,42,101
-14411,95,41,101
-13100,93,42,102
-10494,93,42,101
-9150,93,41,103
-7834,95,43,103
-6495,93,42,101
-5151,92,40,103
-3782,93,42,103
-2445,93,43,101
-1110,92,42,101
204,93,41,100
1517,93,42,102
2828,93,42,101
4137,92,42,101
5440,95,42,101
6743,94,43,102
8046,94,42,101
9349,92,42,102
10653,93,42,100
11979,94,41,103
13283,94,41,101
14587,94,41,102
15987,92,42,101
17336,94,43,101
18641,94,42,102
19946,94,41,103
21270,93,41,102
22578,93,42,101
23883,94,41,101
25212,95,40,101
26518,96,41,101
27825,94,42,101
29132,93,43,101
30439,93,41,101
31746,93,41,101
-32481,92,42,102
-31173,95,40,100
-29865,93,40,101
-28556,95,42,103
-27225,94,40,102
-25916,94,42,100
-24606,94,42,100
-23297,93,42,101
-21987,94,42,102
-20676,92,41,103
-19309,93,41,101
-17996,94,42,101
-16685,93,41,102
-15373,95,43,103
-12790,93,41,102
-11347,94,43,101
-10016,94,43,102
-8677,94,41,103
-7333,94,43,101
-5989,92,42,102
-4655,94,41,102
-3342,95,41,100
-2028,93,42,102
-715,93,42,101
618,94,43,101
1927,93,43,100
3230,93,42,103
4533,93,43,101
5853,93,42,102
7159,92,41,102
8462,92,43,101
9766,93,40,103
11070,94,44,103
12374,93,41,101
13701,94,43,101
15006,93,41,101
16311,91,41,102
17616,95,42,101
18921,94,41,102
20227,94,42,103
21533,94,42,101
22839,94,44,102
25146,94,42,102
26520,92,41,101
27849,93,41,103
29156,94,42,103
30490,94,41,100
31801,92,41,101
-32427,94,42,101
-31119,93,42,101
-29810,95,42,101
-28501,91,40,101
-27192,94,43,101
-25883,91,42,101
-24551,93,40,102
-23241,94,41,103
-21931,93,41,102
-20620,93,43,101
-19309,93,42,100
-17999,94,41,102
-16687,93,43,102
-14097,94,42,103
-12515,93,41,102
-9525,93,42,104
-7887,93,40,101
-6192,93,42,103
-4779,94,42,104
-3445,95,41,102
-2131,93,40,102
-817,93,44,102
496,94,43,102
1806,96,44,101
3115,93,41,101
4418,92,42,102
5743,94,43,101
7046,95,43,101
8350,92,42,101
9653,93,40,103
10957,94,41,101
12261,94,40,102
13565,93,42,101
14933,93,42,102
16240,94,44,101
17545,94,41,101
18872,93,41,101
20178,95,41,100
21484,92,42,100
22882,94,42,102
24217,93,41,101
25523,94,42,103
26830,93,43,102
28137,93,43,102
29444,93,42,102
30751,94,42,103
32082,93,41,101
-32146,94,41,101
-30838,93,42,101
-29529,94,41,103
-28220,94,41,101
-26911,94,42,102
-25584,94,41,102
-24272,93,40,100
-22962,93,42,102
-21652,94,41,101
-20319,94,41,101
-19007,92,41,101
-17697,92,43,100
-16385,94,41,102
-13778,94,41,101
-12436,94,43,103
-11121,94,41,102
-9781,95,42,102
-8438,94,41,101
-7094,94,41,101
-5738,92,42,100
-4424,95,42,101
-3110,93,42,103
-1797,94,42,102
-470,91,41,102
841,94,42,100
2145,93,40,102
3447,94,43,102
4751,94,39,102
6054,93,42,102
7380,94,42,102
8684,95,42,100
9988,95,43,102
11292,93,42,102
12597,95,43,102
13902,94,42,102
15206,93,41,101
16512,92,41,101
17817,93,42,101
19123,93,41,103
20451,93,43,102
21757,94,40,101
23064,92,40,103
24466,95,41,101
25815,93,41,103
27122,95,42,103
28429,93,41,102
29737,94,39,102
31046,94,41,101
32354,94,40,102
-31851,94,42,102

