t,x,y,z
294,92,43,99
1603,92,42,102
2912,93,41,101
4222,93,41,102
7006,93,40,100
8473,93,41,103
9793,94,40,103
11103,92,41,99
12414,93,41,102
13725,94,41,100
15059,94,42,100
16370,95,43,101
17682,94,42,101
20282,94,41,103
21625,93,41,102
22939,93,41,104
24312,94,43,103
25658,93,42,102
27000,92,42,101
28332,93,41,100
29666,93,43,102
30978,93,42,103
32290,95,42,101
-31936,92,41,102
-30629,94,42,101
-29326,94,41,102
-28022,93,42,101
-26718,95,40,102
-25414,94,41,101
-24110,93,42,102
-22783,94,42,101
-21478,94,41,102
-20173,93,42,101
-18868,93,41,100
-17467,94,42,103
-16109,96,42,101
-14801,91,42,102
-13495,93,42,102
-12092,93,42,102
-10424,94,41,102
-9038,92,41,101
-7731,92,40,101
-6424,94,42,101
-5116,94,41,104
-3808,94,41,101
-2500,92,41,102
-1191,92,42,101
118,93,42,103
1427,94,42,102
2737,91,40,102
4069,93,42,102
5379,94,43,102
6689,93,42,102
8028,94,43,102
9341,92,43,102
10652,94,41,101
11963,93,42,102
13274,93,42,104
14586,92,41,101
15898,92,43,102
18506,93,42,101
19849,94,40,101
21164,94,43,101
22502,93,42,101
23845,93,41,102
25188,94,41,102
26520,91,43,100
27832,96,42,102
29144,94,40,102
30456,94,42,102
31787,94,42,102
-32423,92,43,101
-31118,91,43,100
-29814,93,41,101
-28510,94,42,103
-27206,92,41,101
-25901,93,42,102
-24597,95,43,102
-23292,92,40,101
-21987,94,41,101
-20660,95,41,102
-19354,93,42,101
-18048,95,41,101
-16742,94,43,103
-15436,94,41,101
-14130,93,41,100
-12823,91,41,100
-11516,93,40,100
-10209,92,42,102
-8901,92,42,102
-7521,93,42,102
-6211,94,42,102
-4902,93,42,100
-2549,94,42,102
-1209,94,43,103
100,93,42,102
1409,92,40,102
2719,94,42,101
4029,93,42,102
5339,92,42,102
6672,94,41,101
7983,92,41,101
9293,92,41,102
10604,95,41,103
11915,94,43,101
13227,93,41,100
14539,93,42,101
17156,93,41,100
18501,93,41,102
20023,93,43,102
21451,93,42,102
22901,92,41,103
24610,93,41,102
25964,94,40,101
28755,94,42,101
30217,94,42,101
31540,93,42,103
-32686,94,42,102
-31379,94,42,102
-30075,93,41,102
-28750,93,43,100
-27446,93,42,101
-26141,94,41,102
-24837,94,40,103
-23497,95,42,102
-22190,93,42,99
-20885,95,41,102
-19580,92,41,102
-18274,93,44,103
-16968,92,40,101
-15640,94,41,101
-14334,93,41,100
-13028,94,42,101
-11721,95,43,100
-10414,92,41,102
-9107,93,40,100
-7799,94,42,101
-6492,95,41,103
-5184,94,41,102
-3876,94,41,101
-2544,93,41,101
-1235,95,41,103
74,94,43,101
1386,95,41,102
2711,94,42,101
4023,92,43,102
5333,94,42,103
6644,93,41,101
7955,95,42,102
9265,93,41,103
10598,95,43,100
11910,94,40,101
13221,94,42,102
14533,94,42,101
17130,94,41,104
18473,92,40,101
19788,95,40,103
21126,92,41,102
22469,94,40,102
23812,94,41,103
25166,92,43,102
26537,94,42,100
27851,93,41,101
29163,93,42,101
30472,94,42,104
31780,95,42,102
-32453,93,41,102
-31149,96,41,102
-29846,94,42,101
-28541,92,41,100
-27215,95,42,102
-25910,93,42,101
-24605,92,43,102
-23300,94,41,100
-21995,94,42,101
-20690,93,44,100
-19384,93,41,102
-18078,93,43,101
-16772,94,42,101
-15465,94,42,101
-14121,93,40,101
-12807,93,40,102
-11498,94,43,102
-10190,93,41,101
-8726,93,44,100
-7344,94,41,101
-6033,94,41,102
-4724,93,42,102
-3415,94,41,99
-2106,94,42,103
-774,94,42,102
536,92,40,101
1845,95,40,102
3155,94,42,102
4466,92,41,100
5777,94,41,101
7087,94,43,102
8398,93,40,102
9709,94,43,101
11038,92,41,102
12374,92,42,101
14949,93,41,101
16292,95,42,100
18607,95,42,102
19999,95,41,101
21342,93,41,102
22685,93,42,101
24016,94,42,103
25328,93,43,100
26640,93,41,102
27974,93,43,102
29283,94,40,100
30591,94,43,101
31894,92,42,102
-32338,94,41,101
-31035,92,40,104
-29730,93,42,102
-27962,94,41,101
-26612,94,41,102
-25308,94,42,101
-23981,93,42,102
-22675,93,41,101
-21370,93,42,102
-20064,94,42,101
-18759,94,41,102
-15928,93,43,103
-14428,94,42,100
-13108,93,40,102
-11801,94,42,103
-10493,93,41,100
-9164,94,42,104
-7856,93,42,102
-6549,95,40,101
-5240,93,42,100
-3857,95,40,101
-2546,92,42,104
-1237,93,43,100
73,93,42,102
1383,94,41,102
2692,93,41,102
4025,92,42,103
5335,93,43,101
6646,93,41,101
7956,94,44,101
9267,93,43,101
10578,94,41,104
11890,93,40,102
13201,93,42,101
15806,93,41,101
17148,94,43,101
18485,93,43,103
19824,93,40,102
21191,92,42,102
22535,92,41,102
23867,93,42,102
25179,94,41,100
26574,94,41,102
27903,95,43,101
29337,94,41,101
30663,93,42,102
31989,92,42,102
-32244,93,42,101
-30940,92,42,102
-29636,92,41,103
-28331,93,41,102
-27027,93,42,102
-25722,94,42,101
-24417,94,42,101
-23112,95,42,103
-21807,94,41,102
-20479,94,42,102
-19155,92,40,101
-17846,94,42,102
-16540,94,41,103
-15234,94,41,103
-13927,93,40,101
-12620,94,41,104
-11312,93,42,102
-10005,93,43,101
-8697,95,42,101
-7366,93,40,101
-6057,91,42,100
-4748,92,41,102
-3439,94,41,103
-2130,92,40,103
-820,92,40,101
490,92,42,102
1800,92,42,101
3110,94,40,101
4421,94,41,103
5771,94,41,100
7084,93,43,103
8396,94,41,101
9707,93,40,100
11019,93,43,101
13596,95,41,101
14939,94,42,103
16253,92,42,103
17592,93,41,100
18935,95,43,102
20300,93,43,103
21631,93,43,101
22943,95,41,104
24255,92,41,101
25567,94,44,103
26876,95,42,101
28184,95,41,101
29487,94,42,102
30837,92,42,102
32143,95,42,102
-32066,93,42,102
-30762,94,43,102
-29458,93,41,102
-28153,93,41,102
-25850,92,41,102
-24482,95,42,101
-23177,94,42,102
-21871,93,42,100
-20565,95,41,101
-19259,95,42,102
-17930,93,40,103
-16623,93,42,101
-15316,94,42,102
-14009,95,42,100
-12702,94,43,101
-11394,94,40,103
-10058,94,41,103
-8747,94,41,102
-7438,94,41,102
-6129,92,42,103
-4720,93,42,101
-3382,93,41,102
-2072,94,41,102
-552,94,42,101
924,94,42,101
2266,94,42,103
3866,93,44,101
5278,93,42,101
6589,93,40,102
7900,94,41,101
9234,95,41,102
10546,93,41,102
13148,94,43,101
14513,93,41,101
15830,93,43,104
17168,94,43,102
18512,93,40,102
19854,93,42,104
21186,94,40,104
22498,92,41,102
23832,94,43,103
25144,92,41,101
26454,93,41,100
27761,93,42,102
29065,94,40,102
30368,93,41,103
31672,94,41,101
-32560,93,42,100
-31255,94,41,101
-29951,96,41,101
-28623,94,41,103
-27319,93,41,102
-25996,93,42,100
-24689,94,42,100
-23383,94,42,101
-22077,93,40,102
-20771,92,43,100
-19464,92,42,102
-18157,95,41,101
-16851,92,43,102
-15521,95,41,102
-14213,92,42,101
-12906,93,40,101
-11598,94,42,101
-10290,95,41,102
-8980,93,42,102
-7671,92,40,101
-6362,94,40,101
-5053,94,42,102
-3743,93,41,100
-2411,96,43,102
-1046,94,41,104
267,92,42,101
1578,95,40,101
2888,92,42,101
4200,92,42,101
5511,92,41,101
6822,93,41,102
8134,93,41,102
10693,95,43,102
12058,94,41,101
13373,92,40,101
14712,94,43,100
16055,92,42,101
17397,94,42,102
18729,91,42,100
20041,94,42,100
21353,93,41,100
22665,93,43,103
23996,92,42,102
25329,94,42,102
26632,94,41,100
27936,92,43,102
29239,93,43,102
30682,92,41,103
32002,94,41,100
-32230,93,40,100
-30925,93,42,101
-29620,92,41,102
-28077,95,40,101
-25892,93,40,104
-24523,93,41,103
-23217,93,42,101
-21911,94,42,103
-20604,94,42,103
-19298,94,42,102
-17991,92,41,101
-16643,93,43,101
-15334,93,41,102
-14026,94,40,103
-12696,93,42,101
-11388,94,41,102
-9619,94,42,101
-7972,94,41,102
-6627,93,42,102
-5318,93,42,104
-4008,92,44,101
-2698,94,43,101
-1388,93,41,100
-78,92,43,101
1255,94,41,102
2566,93,42,99
3877,92,40,101
5188,93,41,100
6500,94,42,102
7812,94,44,101
10426,93,42,101
11771,94,42,101
13086,93,43,103
14424,94,42,101
15790,93,41,100
17492,93,42,102
18842,93,41,102
20154,94,41,102
21466,92,41,104
22778,94,42,102
24088,95,41,101
25395,92,42,103
26699,94,42,101
28002,95,41,103
29329,93,42,102
30633,94,42,102
31937,94,42,100
-32237,92,42,101
-30929,93,41,101
-29625,93,42,102
-28319,92,43,101
-27014,92,42,103
-25708,93,41,103
-24402,94,43,103
-23073,94,41,101
-21767,94,40,101
-20460,94,42,104
-19153,94,41,101
-17846,93,42,101
-16538,91,41,101
-15231,94,43,101
-13923,93,41,102
-12614,94,42,101
-11305,93,41,101
-9974,93,42,101
-8665,94,42,101
-7338,95,42,101
-6021,95,39,101
-4709,93,41,102
-3399,91,41,102
-2089,94,43,103
-645,94,42,102
691,92,40,102
2002,94,41,104
3335,94,41,104
4647,93,41,101
5959,95,43,101
8860,94,40,101
10260,93,41,101
11577,93,41,103
12915,92,41,101
14258,94,42,101
15601,95,42,101
16933,93,40,101
18293,95,42,101
19607,96,43,101
20918,94,40,103
22228,93,42,101
23536,93,41,102
24839,94,43,102
26499,94,42,101
27935,94,42,101
29562,93,42,103
30893,94,42,103
32220,92,41,101
-32011,93,41,101
-30706,93,42,102
-29401,94,43,102
-28095,93,41,104
-26789,94,41,101
-25484,93,42,101
-24177,92,41,103
-22845,94,42,102
-21536,93,42,102
-20207,93,41,102
-18899,93,40,101
-17592,93,43,103
-16285,94,42,101
-14977,91,41,101
-13668,93,41,101
-12053,93,42,101
-10703,95,42,102
-9394,93,41,102
-8084,92,42,102
-5219,94,41,103
-3851,95,42,102
-2541,93,40,102
-1230,93,40,102
81,95,42,102
1392,94,42,101
2844,95,42,102
4162,91,40,102
5474,93,40,102
6836,92,42,101
9472,93,43,100
10813,94,40,101
12127,94,40,102
13466,93,41,101
14809,94,42,101
16152,93,41,105
17483,95,43,102
18796,93,41,102
20108,93,42,102
21419,93,41,102
22751,93,42,102
24059,95,44,101
25362,94,43,102
26666,92,41,101
28000,94,42,103
29307,92,42,102
30611,93,41,100
31916,92,41,100
-32248,94,41,103
-30909,95,42,100
-29579,95,41,102
-28274,94,41,100
-26968,94,41,102
-25662,92,42,100
-24356,93,43,100
-23049,93,43,100
-21664,95,42,101
-20303,94,42,101
-18986,93,40,101
-17679,95,41,103
-16349,93,41,101
-15041,93,41,103
-13733,94,42,101
-12406,95,42,100
-11095,93,42,101
-9786,93,41,105
-8476,94,41,101
-7166,94,42,102
-5857,94,42,102
-4547,94,40,104
-3214,94,42,101
-1512,92,40,102
88,93,41,101
1438,93,41,103
2749,95,42,100
4061,95,42,102
5373,95,42,102
7952,92,42,102
9293,94,41,103
10607,94,41,101
11996,93,43,102
13342,93,43,102
14684,93,41,102
16016,92,41,101
17328,93,41,101
18641,94,42,102
19952,93,42,101
21262,92,41,103
22569,94,41,101
23873,94,43,100
25507,92,42,102
26836,96,42,101
28141,92,40,102
29445,92,40,102
30750,93,41,100
32055,93,42,101
-32177,93,42,101
-30871,94,42,101
-29566,93,42,101
-28204,93,42,101
-26873,94,42,103
-25567,93,43,102
-24261,95,40,101
-22954,94,42,102
-21647,94,40,102
-20339,94,41,100
-19032,93,40,102
-17724,95,41,102
-15339,93,42,103
-14018,92,41,103
-12686,93,41,101
-11377,93,41,103
-10068,95,40,101
-8759,92,42,101
-7449,92,41,102
-6139,93,42,102
-4829,93,42,102
-3493,93,41,101
-2178,93,41,101
-867,93,40,101
466,93,39,101
1777,93,41,103
3168,95,41,101
4502,93,42,101
7109,93,41,100
8449,94,41,101
9764,93,40,103
11102,93,42,101
12445,92,43,101

